Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
12.113,551,181,-552,5841,5854,5270,True,True
12.113,826,408,-1228,6193,6608,5745,True,True
12.155,1102,937,-1623,6410,6872,6274,True,True
12.155,1258,1466,-2731,6917,7571,6874,True,True
12.165,1046,1915,-3908,7276,8291,7251,True,True
12.205,907,3031,-5035,7299,8614,7550,True,True
12.207,426,4089,-5811,6893,8640,7565,True,True
12.248,125,4513,-6387,6320,8654,7306,True,True
12.251,-100,5143,-7375,5873,7796,7093,True,True
12.288,-145,5466,-7414,4853,6765,6820,False,True
12.288,-106,6251,-7590,4271,5984,6409,False,False
12.298,506,6553,-7890,3645,5538,5795,False,False
12.338,501,6856,-8046,2742,4963,5257,False,False
12.338,1377,6553,-7840,2371,4913,4812,False,False
12.38,1322,6889,-7584,1883,4875,4432,False,False
12.38,1102,6704,-7208,1318,4744,4385,False,False
12.39,320,6495,-7094,1008,5024,4207,False,False
12.426,-677,6906,-6287,621,5152,3899,False,False
12.426,-1397,6931,-5285,136,4876,3601,False,False
12.473,-2004,6700,-4604,-433,4782,3248,False,False
12.476,-1548,6419,-4133,-709,5017,2851,False,False
12.478,-1578,6553,-3888,-1103,5347,2594,False,False
12.518,-2004,6352,-3307,-1500,5202,2251,False,False
12.521,-2235,5794,-2781,-1923,5116,2024,False,False
12.564,-1848,5571,-2430,-2308,5071,1635,False,False
12.566,-1603,4765,-1974,-2588,4868,1455,False,False
12.568,-1052,4060,-1804,-2813,4895,1364,False,False
12.609,-601,3506,-1128,-3094,4912,1455,False,False
12.609,-451,2750,-1033,-3088,5116,1790,False,False
12.654,-401,1944,-476,-3559,4800,1578,False,False
12.656,-276,1033,25,-3674,4773,1734,False,False
12.659,-25,483,50,-3713,4923,1562,False,False
12.698,726,-600,681,-3733,5347,2032,False,False
12.698,1714,-1553,651,-3788,5434,2078,False,False
12.743,2123,-2313,976,-3602,5638,2393,False,False
12.746,2780,-2993,1182,-3935,5991,2706,False,False
12.748,2749,-3345,1221,-3595,6889,3662,False,False
12.789,3306,-3778,996,-4044,6566,2558,False,False
12.793,3707,-3723,1157,-4148,6619,2290,False,False
12.833,4233,-4000,776,-4421,6734,2174,False,False
12.834,4959,-4302,601,-4536,7071,2068,False,False
12.834,5510,-4479,175,-4356,7383,2432,False,False
12.879,5535,-4857,-526,-4087,7742,2627,False,False
12.881,5165,-5209,-952,-3289,7563,3148,False,False
12.922,4608,-5461,-1208,-2837,7471,3212,False,False
12.922,4233,-5864,-1322,-2850,7763,3126,False,False
12.922,3757,-6192,-1623,-2564,7774,3242,False,False
12.969,3787,-5965,-1954,-2252,8330,3694,False,False
12.971,2855,-5990,-2035,-1366,8922,3898,False,False
13.014,2630,-5940,-1929,-1083,8888,3999,False,False
13.017,2329,-5839,-2104,-1260,8481,4016,False,False
13.017,2003,-5461,-2079,-1058,8378,4045,False,False
13.059,1878,-5234,-2260,-334,8636,4281,False,False
13.059,1759,-4680,-2160,-511,8665,4585,False,False
13.103,1252,-4428,-2099,-265,8799,4657,False,False
13.106,1152,-4076,-2681,84,8870,4690,False,False
13.108,275,-3698,-2756,10,8572,5009,False,False
13.189,-551,-3421,-2600,256,7696,5448,False,False
13.189,-1428,-2816,-2987,166,6888,5552,False,False
13.199,-1798,-2262,-2786,35,6195,5125,False,False
13.238,-2505,-776,-1133,-541,5702,5029,False,False
13.284,-1653,-424,-596,-461,5591,5085,False,False
13.286,-1233,210,-627,-531,5749,5093,False,False
13.288,-607,181,-763,-1004,5977,4996,False,False
13.291,-95,454,-126,-1214,6327,5003,False,False
