Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
5.399,300,-225,-126,2963,734,7603,True,True
5.444,601,-221,-401,2741,381,7244,True,True
5.446,1327,-343,-1008,2984,863,7523,True,True
5.449,1572,-599,-1178,3193,1771,8237,True,True
5.452,2009,-347,-1178,2911,1778,9246,True,True
5.489,2504,-121,-1528,2767,955,10654,True,True
5.491,3876,513,-2074,2624,972,12059,True,True
5.535,5535,660,-3006,2232,1373,12711,True,True
5.538,6312,1219,-4309,1534,2916,11894,True,True
5.54,9943,2323,-4854,3033,5448,15934,True,True
5.579,7514,2222,-6226,3153,5214,13645,True,True
5.582,5805,4409,-7189,3812,6133,13988,False,True
5.624,3131,6176,-8171,4028,6978,13563,False,False
5.626,400,8519,-8642,3969,7124,12280,False,False
5.759,-2010,10660,-9118,3323,6727,10287,False,False
5.762,-3206,11059,-8862,2705,5116,8544,False,False
5.763,-3682,11642,-9198,2098,4006,7318,False,False
5.766,-4063,11440,-8642,1724,3397,6284,False,False
5.804,-3582,8674,-3081,-2011,-784,2504,False,False
5.807,-2004,6756,-2580,-2636,-1256,2732,False,False
5.849,100,4543,-2155,-2418,-911,2678,False,False
5.852,1503,2474,-1603,-2103,-204,3229,False,False
5.854,1703,1945,-1459,-2437,1064,3655,False,False
5.895,696,1647,-1002,-3090,2079,3871,False,False
5.939,350,1164,-752,-3900,2710,3749,False,False
5.942,732,685,-1233,-4722,2946,3564,False,False
5.944,1352,-423,-1403,-5283,2913,3762,False,False
5.984,2735,-1707,-2555,-5854,4190,4392,False,False
5.987,1798,-1800,-3251,-5823,4413,4785,False,False
6.029,1703,-2408,-3833,-5596,4125,5327,False,False
6.032,1452,-2992,-3677,-5293,3481,6138,False,False
6.035,796,-3722,-4359,-5379,2856,5949,False,False
6.074,776,-4650,-4559,-5436,2686,6386,False,False
6.077,-201,-5377,-4559,-4831,1779,7414,False,False
6.122,-1077,-4881,-3752,-2059,1267,9258,False,False
6.125,-1127,-3471,-4058,-1542,1465,6919,False,False
6.127,-4002,-1863,-3952,-1113,-695,9712,False,False
6.164,-3167,-498,-4559,-1887,-3077,8989,False,False
6.168,-521,-1628,-3963,-1030,-3774,7742,False,False
6.209,1297,-2690,-3632,-1167,-1916,8129,False,False
6.211,2259,-1829,-3357,-945,-1388,8411,False,False
6.214,2304,-1204,-1534,-756,-3088,9361,False,False
6.254,1177,207,-1027,-751,578,7951,False,False
6.257,-827,1013,-195,-2369,1131,7818,False,False
6.299,-1478,1344,-26,-3513,809,7225,False,False
6.302,-1428,786,155,-4000,931,6749,False,False
6.306,-1077,31,0,-3903,261,6824,False,False
6.344,-351,-272,-126,-3499,-116,6784,False,False
6.347,420,-498,-351,-2827,-236,7316,False,False
6.389,796,-654,-101,-1804,156,7877,False,False
6.392,476,-100,-6,-1318,443,8096,False,False
6.394,-601,811,731,-1000,356,7881,False,False
6.435,-1934,1139,1001,-699,309,7502,False,False
6.439,-2981,1084,1246,-314,-364,6965,False,False
6.479,-4008,1315,1653,-105,-654,6166,False,False
6.481,-4308,912,2304,-365,-2000,5956,False,False
6.484,-4102,765,3075,-1200,-2307,5140,False,False
6.524,-3883,-297,3400,-1816,-2182,5113,False,False
6.527,-3206,-1053,3932,-2156,-2142,4810,False,False
6.569,-2680,-1884,4152,-2209,-1028,4837,False,False
6.573,-2761,-3248,5259,-2638,-735,5012,False,False
6.576,-2204,-4125,5835,-3200,-652,5262,False,False
6.614,-1052,-5637,6467,-3227,-568,5275,False,False
6.617,-476,-6695,6637,-2649,-245,5428,False,False
6.704,-451,-7551,6637,-2426,317,6213,False,False
6.707,-176,-7698,6868,-2541,612,6695,False,False
6.709,851,-8332,6712,-1988,1185,7120,False,False
6.712,1152,-8613,6537,-1016,1837,7450,False,False
6.749,-50,-8332,6637,-738,1865,8096,False,False
6.753,-301,-8206,6737,-351,1453,8593,False,False
6.794,-707,-8357,6481,158,1327,8678,False,False
6.796,-276,-8433,6311,495,604,8428,False,False
6.799,1052,-8579,5454,767,525,8772,False,False
6.84,2073,-8991,4703,1403,1004,9692,False,False
6.842,2961,-8810,4488,2255,1277,10074,False,False
6.885,2855,-8155,3932,2754,1493,10871,False,False
6.89,1928,-7324,3601,3269,1367,10833,False,False
6.892,1227,-6569,3206,3917,1439,10675,False,False
6.974,926,-5360,2449,5003,1657,11611,False,False
6.979,826,-4654,1778,5311,1494,11272,False,False
7.02,250,-3521,1327,5193,1228,11375,False,False
7.022,-551,-1002,500,4046,364,9613,False,False
7.025,-326,-826,325,3677,-106,8683,False,False
7.064,-276,-398,205,4064,-229,8731,False,False
7.067,-75,-221,-76,3897,-85,8635,False,False
7.07,-151,156,-256,3813,105,8372,False,False
7.11,-356,308,205,3788,51,8002,False,False
7.112,-70,303,-181,3650,-45,7792,False,False
7.155,0,459,-151,3332,-64,7597,False,False
7.157,206,308,-131,3741,274,7672,False,False
7.16,200,333,25,3818,91,7329,False,False
7.199,481,538,-256,3974,116,7226,False,False
7.203,375,685,-201,3957,412,7326,False,False
7.245,300,639,-51,4021,588,7305,False,False
7.247,-206,303,-151,3899,373,7220,False,False
7.25,150,740,-45,4130,419,7093,False,False
7.335,100,585,186,3819,461,7332,False,False
7.337,-231,182,-176,3343,305,7185,False,False
7.379,300,433,-351,3739,181,7314,False,False
7.381,150,668,-401,4079,292,7177,False,False
