Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
52.156,457,489,-741,3193,2207,8076,True,True
52.158,970,811,-1020,3205,1966,8064,True,True
52.247,1994,836,-994,2990,1840,7825,True,True
52.249,2685,960,-1199,3061,2060,8022,True,True
52.251,3121,885,-1453,3242,2966,8520,True,True
52.29,6578,2688,-3516,2623,3559,9076,True,True
52.293,7269,2894,-3925,2327,3879,8622,True,True
52.336,8422,3084,-4638,2289,4752,8765,True,True
52.338,9754,3415,-5962,1336,5231,9007,True,True
52.34,10266,3605,-6829,546,6003,9747,False,True
52.381,8627,4307,-7210,-109,7099,9818,False,False
52.425,6603,4555,-7873,-724,6970,9099,False,False
52.428,5118,4960,-8204,-1123,5954,8262,False,False
52.43,5221,5332,-8508,-1773,5438,7711,False,False
52.433,5298,5151,-9223,-2511,6078,7547,False,False
52.47,3684,4639,-9733,-2936,6096,7452,False,False
52.473,1815,4754,-9325,-2982,5605,7028,False,False
52.517,1507,4704,-9325,-2962,5131,6478,False,False
52.561,1149,4630,-9223,-2865,5220,5925,False,False
52.606,1456,4506,-9020,-3505,4643,5503,False,False
52.608,1021,3878,-7744,-4129,4016,4801,False,False
52.611,1405,3539,-6752,-4513,4186,4173,False,False
52.613,2634,2489,-6269,-4087,4546,4122,False,False
52.651,1943,1877,-3492,-3789,3985,4368,False,False
52.653,1149,1778,-2064,-3925,4581,4009,False,False
52.696,432,1646,-1428,-3803,4287,3325,False,False
52.698,765,1555,-510,-3560,3511,3011,False,False
52.701,1482,778,560,-3245,3306,3146,False,False
52.741,2301,753,1732,-3032,4089,3680,False,False
52.786,1431,985,2548,-2705,5257,3264,False,False
52.788,99,1274,2342,-2192,5482,2936,False,False
52.79,-208,786,2904,-2008,4721,2747,False,False
52.793,-951,861,3337,-1923,4540,3062,False,False
52.831,-1258,1010,3745,-1686,5176,2864,False,False
52.834,-874,811,3720,-1438,4897,2509,False,False
52.876,790,563,3108,-1090,5368,2428,False,False
52.879,1892,332,3006,-929,5683,2994,False,False
52.881,1738,662,2778,-1090,6519,3287,False,False
52.921,99,687,1807,-1483,7092,3275,False,False
52.967,-1054,762,1478,-1900,6796,2776,False,False
52.969,-670,191,687,-1920,6362,2950,False,False
52.971,-157,42,305,-1863,6281,3637,False,False
52.973,-336,266,229,-2187,6495,3887,False,False
53.011,-1233,546,-77,-3004,6469,3644,False,False
53.057,-1130,-7,-153,-3829,6030,3397,False,False
53.059,-285,117,-306,-3266,5662,3589,False,False
53.061,457,-7,-102,-3136,5923,4147,False,False
