Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
14.038,407,-114,25,2857,2297,7522,True,True
14.04,-157,-56,25,3065,2477,7608,True,True
14.043,-464,150,127,2859,2184,7480,True,True
14.045,-208,-477,254,2843,1824,7274,True,True
14.087,970,217,0,2567,2383,7579,True,True
14.089,432,274,230,2822,2483,7712,True,True
14.134,662,498,205,3032,2352,7827,True,True
14.139,1585,490,-179,2973,2210,7851,True,True
14.141,2967,763,-663,2746,2495,7902,True,True
14.184,5067,1135,-1249,2783,3247,8750,True,True
14.188,7219,2300,-1937,2769,3953,9318,True,True
14.232,8755,3301,-2651,2621,4509,9287,True,True
14.234,10497,3863,-3468,1937,4786,8869,True,True
14.238,12033,4682,-4358,1483,5297,8484,False,True
14.281,15490,5748,-6373,994,7677,7181,False,False
14.283,16848,6071,-8257,5,9577,6132,False,False
14.329,16848,5227,-9990,-530,11111,5679,False,False
14.332,14645,4458,-11163,-771,11677,6005,False,False
14.334,12366,3987,-12182,-648,10693,5706,False,False
14.427,11060,2863,-13762,-1464,9845,3872,False,False
14.43,9780,1928,-14423,-1788,9913,3202,False,False
14.432,7859,531,-15190,-2131,9926,2858,False,False
14.476,1918,-1743,-15063,-2406,7184,1945,False,False
14.478,612,-2189,-14221,-2569,5451,1653,False,False
14.525,1252,-2892,-13610,-2759,3947,1166,False,False
14.527,2532,-3082,-12998,-2902,4212,777,False,False
14.53,3147,-3570,-12512,-3233,4584,1567,False,False
14.625,1815,-3926,-11035,-3141,2987,2565,False,False
14.63,1815,-3603,-9939,-3028,2120,2715,False,False
14.634,791,-3454,-8436,-3313,2427,3087,False,False
14.639,-797,-3157,-7315,-3637,2473,3889,False,False
14.674,1636,-2048,-4307,-4126,203,3286,False,False
14.677,2276,-1371,-2600,-4290,528,4655,False,False
14.721,1559,-602,-892,-4556,-18,5396,False,False
14.724,1610,465,433,-4589,-212,4988,False,False
14.727,2122,1035,1987,-4832,1,4871,False,False
14.768,2763,2350,3440,-4686,38,4876,False,False
14.772,2865,3293,4611,-4917,172,4547,False,False
14.817,3352,3987,5886,-4960,428,4178,False,False
14.822,3992,5029,6727,-4940,880,3908,False,False
14.824,4427,6013,7364,-4720,1369,3746,False,False
14.916,5400,7501,8306,-4126,1305,2898,False,False
14.922,5785,8832,8843,-3784,2164,2129,False,False
14.926,5631,9320,9250,-3759,3488,1242,False,False
14.93,4632,9337,9709,-3420,4500,1167,False,False
14.963,4120,10395,9735,-2266,6679,-2610,False,False
14.966,5836,9519,9379,-2521,7588,-2826,False,False
15.011,9216,5879,11032,-1056,8759,-4033,False,False
15.014,11316,9023,7619,-724,9395,-6288,False,False
15.016,9267,6830,9560,895,8041,-11270,False,False
15.06,1713,7534,5937,-292,9393,-4855,False,False
15.063,1405,7773,6782,-1015,10020,-4514,False,False
15.11,-1437,6435,5758,-1203,10017,-5743,False,False
15.112,-2871,5468,5377,-924,8773,-6660,False,False
15.115,-951,4533,4968,-250,8030,-6614,False,False
15.158,1866,3350,3721,310,9250,-5137,False,False
15.16,1098,3284,2623,127,9869,-4668,False,False
15.207,-900,2251,2319,155,9806,-4950,False,False
15.209,-3153,1383,1731,500,9113,-5145,False,False
15.212,-4049,606,1248,667,8664,-4727,False,False
15.256,-3947,26,280,400,8528,-4314,False,False
15.259,-4510,-850,25,440,9072,-3693,False,False
15.305,-6482,-1098,-255,720,9355,-2930,False,False
15.355,-8454,-1751,-383,878,8661,-2388,False,False
15.358,-10452,-1718,-281,728,8648,-2220,False,False
15.36,-12244,-2296,-332,639,9151,-1622,False,False
15.362,-14216,-2124,-229,789,9026,-769,False,False
15.403,-16854,-2090,-77,632,8254,95,False,False
15.406,-18032,-1330,-204,-496,7761,265,False,False
15.451,-21464,-527,-357,-3308,8023,1874,False,False
15.456,-23590,-594,-462,350,7364,872,False,False
15.458,-32756,15000,-5862,547,4839,24923,False,False
15.499,-18416,-3384,-3707,-1892,5537,2946,False,False
15.504,-18698,-2343,2942,-985,4390,4359,False,False
15.549,-12884,-3247,-612,-806,4383,4830,False,False
15.551,-12014,-4446,-837,-508,3631,4574,False,False
15.554,-11860,-4174,939,-705,2660,5315,False,False
15.597,-9709,-3843,1376,-425,2046,6713,False,False
15.599,-7251,-3826,737,165,1863,6785,False,False
15.646,-5458,-3752,1123,278,1754,6522,False,False
15.649,-3793,-4008,457,192,1659,6843,False,False
15.651,-2308,-3694,790,219,1620,7438,False,False
15.695,-1898,-3851,1223,898,2024,8278,False,False
15.698,-1565,-3380,1376,1106,2553,8126,False,False
15.75,-1873,-3074,1451,1266,2239,7924,False,False
15.752,-1745,-3132,1936,1129,1980,8028,False,False
15.753,-1284,-2958,2038,1406,2266,8271,False,False
15.805,-1360,-2718,1707,1696,2163,8502,False,False
15.846,-1104,-2512,2039,1679,1933,8213,False,False
15.847,-311,-1826,1681,1678,1813,8144,False,False
15.848,919,-1792,1860,1835,1984,8432,False,False
15.85,1098,-1313,1836,2067,2467,8820,False,False
15.89,611,-1163,1629,2216,2208,8398,False,False
15.893,1047,-899,1554,2173,2322,7888,False,False
15.938,1149,-651,1478,2087,2207,7781,False,False
15.94,1533,-329,1427,2298,2289,7947,False,False
15.942,1533,-23,1223,2053,2063,8430,False,False
15.988,868,-6,1299,2451,2271,8016,False,False
15.99,740,-180,1019,2317,2291,7778,False,False
