Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
38.686,73,67,203,2515,952,7615,True,True
38.688,637,18,179,2498,1300,7779,True,True
38.691,-132,150,25,2815,1568,8009,True,True
38.777,-439,166,-53,2635,1246,7878,True,True
38.779,-465,241,331,2444,849,7683,True,True
38.78,150,-90,230,2389,859,7536,True,True
38.821,611,67,-102,2461,1349,7681,True,True
38.824,-849,-238,-206,2772,1272,7839,True,True
38.826,-721,216,179,2500,861,7683,True,True
38.866,-80,-213,101,2455,733,7614,True,True
38.868,765,67,-77,2614,1173,7683,False,True
38.871,125,249,-77,2785,1627,7981,False,False
38.911,-516,-65,101,2565,1405,7954,False,False
38.914,-951,67,-102,2631,971,8014,False,False
38.957,-721,447,-179,2407,766,8118,False,False
38.959,-285,142,-383,2120,895,8245,False,False
38.962,-541,174,-534,2025,1232,8948,False,False
39.002,-2257,174,-1095,1709,1386,9289,False,False
39.004,-3563,-131,-2293,904,871,9562,False,False
39.046,-5049,-660,-2879,673,172,9761,False,False
39.048,-4870,-627,-4026,761,-64,10118,False,False
39.051,-5638,-1205,-4867,833,488,10310,False,False
39.092,-7405,-867,-5478,1393,908,10113,False,False
39.094,-8455,-999,-5887,1949,274,9879,False,False
39.137,-8378,-289,-5937,2327,-148,9277,False,False
39.182,-6790,-453,-6294,2711,-377,9181,False,False
39.227,-5638,266,-5987,3144,-325,8849,False,False
39.229,-4204,538,-5758,3412,-105,8178,False,False
39.231,-3000,811,-5402,3614,-364,8027,False,False
39.271,8908,3084,-4561,4373,-315,6955,False,False
39.274,12494,3836,-3948,4345,448,6561,False,False
39.316,16361,4647,-4306,4041,1625,6711,False,False
39.318,19178,5771,-4714,3446,2346,5862,False,False
39.321,20663,6738,-4791,2483,2885,5396,False,False
39.362,20842,7134,-4612,1714,3138,4456,False,False
39.364,20714,6911,-5095,1553,5091,2992,False,False
39.406,19408,5936,-6218,1298,5442,3183,False,False
39.408,17488,6572,-5426,-620,4403,3393,False,False
39.412,16950,6812,-5325,-3311,3947,2719,False,False
39.452,18333,5357,-5175,-4811,3851,2081,False,False
39.454,19357,4035,-6624,-4240,5956,2282,False,False
39.542,18486,2993,-6627,-3883,7558,3875,False,False
39.544,14312,3357,-6165,-3789,7703,3885,False,False
39.546,10804,3853,-6473,-3616,7209,2873,False,False
39.586,11956,3341,-4689,-3370,6680,972,False,False
39.589,11751,3588,-4637,-2633,8260,1170,False,False
39.631,9472,4184,-4204,-2137,8736,1508,False,False
39.633,7423,4556,-3823,-2052,6902,1222,False,False
39.636,6834,4754,-2190,-1979,5719,29,False,False
39.677,6732,4994,-1324,-1583,6924,478,False,False
39.679,5477,5936,-1020,-1336,7379,-66,False,False
39.721,3428,6440,-256,-1922,7264,-2225,False,False
39.723,3607,6738,-995,-2625,7048,-3722,False,False
39.726,4529,5423,969,-2056,6238,-2584,False,False
39.766,3377,5622,1197,-1319,6444,-1799,False,False
39.769,918,6316,1552,-773,6819,-2026,False,False
39.812,688,6217,3413,-1538,9242,-7722,False,False
39.813,-1617,5589,1401,-2280,8160,-7851,False,False
39.816,1661,3960,1146,-1598,8229,-6706,False,False
39.857,227,2547,662,-1190,7762,-4947,False,False
39.859,-1924,2597,789,-1225,7843,-5241,False,False
39.902,-2411,1878,535,-1353,7985,-6808,False,False
39.904,-106,390,-153,-804,8945,-7400,False,False
39.906,-465,-1644,-1174,-693,8675,-6182,False,False
39.946,-2872,-1197,-1071,-436,8097,-4292,False,False
39.948,-4434,-1073,-1044,-126,7825,-3833,False,False
39.991,-5919,-1057,-1020,73,8448,-4145,False,False
39.993,-7533,-1644,-1325,-23,9283,-4054,False,False
39.996,-9505,-1644,-1604,-106,9906,-3175,False,False
40.036,-13858,-1420,-1630,-519,8826,-1728,False,False
40.038,-16163,-1040,-1427,-539,7290,-871,False,False
40.081,-18340,18,-612,-279,7264,174,False,False
40.127,-17034,-438,-462,-1473,9105,-359,False,False
40.129,-21669,-701,-1274,-2020,9228,1033,False,False
40.131,-23385,-453,-688,-2676,8943,465,False,False
40.134,-25536,-957,-2,-3255,7198,471,False,False
40.172,-24076,-1420,713,-3648,4979,1619,False,False
40.174,-22130,-1544,840,-3540,4174,2303,False,False
40.216,-19723,-2140,1120,-3688,3662,2351,False,False
40.219,-17239,-3189,1324,-4095,3120,2622,False,False
40.221,-15164,-3603,1273,-4071,2638,3084,False,False
40.262,-13320,-4198,1503,-3585,2035,3817,False,False
40.264,-11195,-4462,1425,-3271,995,4183,False,False
40.307,-7558,-4942,2369,-2960,160,2252,False,False
40.351,-4331,-6239,1908,-2663,-687,989,False,False
40.353,-874,-5388,2548,-1616,1372,6715,False,False
40.356,48,-5115,2778,-1104,3102,8038,False,False
40.396,-4152,-4793,3210,-1470,1638,7299,False,False
40.398,-2770,-4784,3261,-738,1302,7961,False,False
40.486,-1412,-4099,2878,-40,1964,8400,False,False
40.488,-1028,-4024,3058,142,2281,8702,False,False
40.491,-1053,-3875,3031,205,1739,7989,False,False
40.531,150,-3190,2394,1110,2349,9073,False,False
40.533,-362,-3231,2291,1427,2109,9217,False,False
40.576,-80,-2983,2243,1764,2197,8896,False,False
40.579,176,-2462,1834,1827,1808,8775,False,False
40.582,227,-2512,1834,1878,2300,8432,False,False
40.622,125,-2363,1501,2153,2227,8811,False,False
40.624,-4,-2048,1452,2497,2029,9029,False,False
40.666,150,-1718,1299,2651,2054,8870,False,False
40.668,304,-1396,1095,2811,2206,8201,False,False
