Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
52.366,-29,-1272,968,-36,450,6889,True,True
52.368,176,-1785,1197,46,320,6436,True,True
52.411,406,-2388,1299,230,293,6151,True,True
52.418,611,-2586,1477,621,378,6152,True,True
52.42,201,-4248,2216,994,472,5521,True,True
52.42,73,-4984,2240,1160,483,4944,True,True
52.459,457,-6975,2571,1569,365,4381,True,True
52.461,1072,-8669,3082,1826,738,3623,True,True
52.546,1046,-10199,3184,2213,1223,3158,False,True
52.548,-490,-11588,3184,2480,396,3584,False,False
52.55,-618,-12381,3542,3299,-823,5624,False,False
52.59,-1233,-12728,4587,6617,1679,7665,False,False
52.593,-2462,-12207,4178,6181,1265,7259,False,False
52.635,-3051,-12480,3566,5930,305,6630,False,False
52.638,-2283,-12860,3156,6441,-486,6653,False,False
52.64,-1156,-12877,3132,7197,-122,7352,False,False
52.726,-772,-12629,3569,8061,463,7983,False,False
52.728,-1335,-12149,3132,8009,50,7483,False,False
52.73,-1310,-11464,3261,7843,-701,5289,False,False
52.733,-849,-11579,3617,8600,-1160,4798,False,False
52.773,-823,-9827,4534,10199,-1689,7451,False,False
52.787,-900,-7843,4635,10324,-2168,6757,False,False
52.816,508,-6496,4662,9858,-1947,4590,False,False
52.818,560,-5785,4380,10240,-209,4544,False,False
52.82,-1924,-4578,4432,9819,-142,5454,False,False
52.906,-3128,-3305,3541,9105,-1537,4749,False,False
52.908,-1463,-2901,2802,8527,-2733,4077,False,False
52.909,1482,-2933,1936,8176,-3059,2598,False,False
52.913,3812,-2901,1759,8010,-2269,1600,False,False
52.951,-644,-925,535,8192,-128,4118,False,False
52.953,-3845,422,229,7789,-1616,3209,False,False
53.086,-3512,158,-101,7452,-2968,2122,False,False
53.13,-1284,-65,-230,7606,-3236,1807,False,False
53.133,483,-139,205,7543,-2781,1890,False,False
53.135,227,141,76,7757,-2298,1942,False,False
53.137,688,282,458,7802,-2383,1247,False,False
53.176,-1079,828,256,7748,-2816,1350,False,False
53.178,-798,1009,152,7695,-2976,1022,False,False
53.311,-55,687,101,7716,-2682,1073,False,False
53.312,-208,687,127,7789,-2242,1143,False,False
53.315,-926,588,203,7661,-2601,1518,False,False
53.318,-1259,687,458,7481,-3055,1573,False,False
53.356,-1182,2448,-1325,8564,-2299,3268,False,False
53.358,-1310,3092,-1580,8394,-2547,3260,False,False
53.401,-669,3894,-1733,8506,-2766,3394,False,False
53.403,432,4382,-1733,8614,-2348,3614,False,False
53.406,944,4704,-2167,8785,-1681,3957,False,False
53.49,841,5580,-2114,8778,-771,4231,False,False
53.492,-183,5969,-2677,8955,-1520,4706,False,False
53.495,-618,6911,-2548,8724,-2856,4591,False,False
53.536,2378,8027,-2803,8457,-430,6098,False,False
53.626,1815,8771,-3517,8627,-670,6052,False,False
53.628,1379,9143,-3414,8125,-1532,6210,False,False
53.63,2301,9308,-3440,7773,-1723,6294,False,False
53.633,3146,9664,-3822,7221,-719,6312,False,False
53.689,2583,9540,-4000,6635,323,6724,False,False
53.691,2404,9631,-4153,6162,325,6585,False,False
53.724,2276,9490,-4306,5580,195,5889,False,False
53.729,3146,9192,-4230,5016,449,5583,False,False
53.731,2916,8308,-4128,4534,813,5943,False,False
53.806,2480,8217,-4382,4152,1124,5841,False,False
53.809,1917,7779,-4230,3413,988,5522,False,False
53.811,1431,7275,-3822,3209,1512,6006,False,False
53.812,790,7258,-3951,2926,1282,6077,False,False
53.85,304,6688,-3465,1933,803,6717,False,False
53.852,99,6440,-2700,1813,1180,7358,False,False
53.896,-490,6490,-2625,1764,1588,7257,False,False
53.898,-1284,6638,-2497,1399,1118,6835,False,False
53.986,-1489,6366,-2242,793,466,6744,False,False
53.988,-900,5572,-1963,491,60,6529,False,False
53.99,-132,4895,-1734,248,419,6682,False,False
53.993,-593,4431,-969,139,924,7176,False,False
54.031,-567,3191,-510,-1139,-78,6230,False,False
54.033,-208,2224,-26,-1334,155,6216,False,False
54.076,790,1729,49,-1197,615,6578,False,False
54.078,688,1274,613,-1252,845,7051,False,False
54.08,457,935,433,-1285,1072,7657,False,False
54.165,-669,1208,433,-874,1509,7858,False,False
54.168,-2308,1158,304,-828,1672,7814,False,False
54.17,-3256,1233,202,-948,1166,7224,False,False
54.172,-2385,1017,356,-1113,449,6779,False,False
54.211,278,17,356,-729,1117,8160,False,False
54.213,201,150,254,-583,1598,8386,False,False
54.345,-925,323,76,-878,1317,7697,False,False
