Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
0.857,-176,332,-26,2218,5579,6313,True,True
0.871,156,685,150,2436,5592,6877,True,True
0.887,-156,886,75,2583,5619,7053,True,True
0.917,707,1083,100,2863,5556,7581,True,True
0.924,1603,1768,-482,3255,5944,8162,True,True
0.947,3055,2318,-796,3332,6484,8624,True,True
0.963,3963,2897,-1347,3073,7129,9004,True,True
0.977,4138,3909,-2054,3447,7845,9450,True,True
1.007,3526,4815,-2681,3000,8018,9109,True,True
1.022,2474,5466,-3131,2536,7914,8425,True,True
1.037,2009,6024,-3457,1646,6763,7611,True,True
1.051,1697,6604,-3858,1026,6487,6873,False,True
1.067,2009,6910,-4840,537,6105,6601,False,False
1.096,1427,6830,-5010,115,6099,5826,False,False
1.112,751,7162,-5411,-174,6054,5287,False,False
1.122,-226,6927,-5305,-583,5926,4724,False,False
1.144,-927,6855,-5135,-723,5818,4298,False,False
1.157,-1653,6478,-4860,-1127,5659,3737,False,False
1.172,-1779,6276,-4609,-1462,5857,3361,False,False
1.2,-1904,5848,-4409,-1914,5727,2880,False,False
1.214,-1673,4883,-4509,-2299,5665,2472,False,False
1.232,-1472,4488,-3858,-2781,5211,2055,False,False
1.262,-1358,3707,-3627,-3048,5049,1660,False,False
1.264,-796,3002,-3226,-3392,5103,1604,False,False
1.293,-677,2045,-3187,-3511,4916,1663,False,False
1.306,-601,1411,-2399,-3616,4761,1548,False,False
1.321,-582,1218,-2049,-3845,4733,1747,False,False
1.351,-301,638,-1873,-4175,4549,1611,False,False
1.354,50,-96,-1954,-4672,4234,1562,False,False
1.382,526,-957,-1629,-4816,4189,1813,False,False
1.397,1182,-1280,-1378,-4980,4257,1979,False,False
1.412,1227,-1582,-1178,-5041,4290,2396,False,False
1.427,1503,-1885,-1052,-5101,4632,2908,False,False
1.442,1322,-2187,-827,-4938,4942,3171,False,False
1.471,1784,-2187,-752,-4893,5211,3139,False,False
1.487,1828,-2489,-1033,-4995,5682,2958,False,False
1.503,2349,-2611,-1153,-4942,5920,3079,False,False
1.517,3181,-2989,-1378,-4862,6084,3416,False,False
1.562,3531,-3140,-1709,-4865,5963,3443,False,False
1.564,3857,-3774,-1698,-4791,6050,3414,False,False
1.607,4533,-3896,-2230,-4465,6297,3750,False,False
1.652,4759,-4605,-2530,-4131,6936,3922,False,False
1.654,4583,-4378,-2505,-3827,7139,4564,False,False
1.657,3406,-4122,-3062,-3682,7319,4915,False,False
1.698,1622,-3673,-3287,-3571,6467,4964,False,False
1.7,2034,-3723,-3106,-3266,6598,5022,False,False
1.736,1853,-3572,-3257,-2899,6808,5258,False,False
1.736,1478,-3497,-3006,-2672,6542,5427,False,False
1.746,1127,-3425,-3062,-2647,6127,5356,False,False
1.786,1508,-3324,-2650,-2740,5576,5410,False,False
1.787,2003,-2838,-3067,-2227,6089,5470,False,False
1.828,1878,-2741,-2530,-1899,6039,5845,False,False
1.828,1297,-2644,-2305,-1746,6287,5947,False,False
1.838,776,-2166,-1979,-1725,6191,6151,False,False
1.875,25,-1658,-1709,-1596,5881,6076,False,False
1.879,-95,-1079,-1178,-1559,5489,6118,False,False
1.921,-526,-852,-827,-1292,5200,5843,False,False
1.924,-607,-470,-602,-1792,4947,5761,False,False
1.926,-351,-524,-131,-1863,4804,5736,False,False
1.967,-220,-172,325,-1994,4339,5763,False,False
1.97,-156,-218,726,-1980,4365,5813,False,False
2.012,0,-247,1077,-2010,4565,5743,False,False
2.014,-176,-247,1783,-2205,4648,5620,False,False
2.016,-476,-147,2028,-2421,4739,5302,False,False
2.056,-757,-117,2554,-2128,4778,5189,False,False
2.058,-977,-424,2986,-2085,4885,4986,False,False
2.143,-1378,-550,2975,-2072,5056,5026,False,False
2.143,-2054,-776,3456,-1953,5488,5004,False,False
2.143,-2625,-957,3932,-1864,5413,5171,False,False
2.191,-4484,-1935,5309,-1946,4485,4577,False,False
2.194,-4083,-2795,5810,-1886,4144,4193,False,False
2.236,-3688,-2934,5961,-2025,4376,4132,False,False
2.236,-2630,-3975,6336,-1566,4391,4011,False,False
2.236,-1428,-4529,6437,-1243,4828,4317,False,False
2.283,-50,-5008,6492,-686,5207,4534,False,False
2.283,426,-5058,6361,-283,5463,4686,False,False
2.327,-256,-5314,6837,-375,5316,4655,False,False
2.331,-45,-5314,7057,-80,5000,4665,False,False
2.334,-351,-4878,7644,417,5173,4992,False,False
2.372,375,-4857,7413,1114,5613,5024,False,False
2.374,651,-4806,7088,1391,6166,5228,False,False
2.417,1188,-4836,6912,1752,6478,5406,False,False
2.419,426,-4173,6562,2150,7060,6105,False,False
2.419,701,-4076,6311,2682,6888,6156,False,False
2.461,295,-3522,5585,2953,7026,6603,False,False
2.464,626,-3043,5340,3596,7282,6644,False,False
2.508,426,-2338,4758,3524,6887,6475,False,False
2.51,651,-2111,4152,3663,6324,7461,False,False
2.512,1196,-2363,3706,3837,6042,6976,False,False
2.552,2184,-2518,3306,4260,6093,7031,False,False
2.555,2365,-2015,2930,5103,6344,6833,False,False
2.594,1728,-1582,2579,4704,6450,7057,False,False
2.594,1141,-1154,2479,4259,5812,6830,False,False
2.594,1447,-902,2078,4412,5517,6567,False,False
2.641,2129,-831,1628,4580,5505,6482,False,False
2.644,2329,-755,1146,4763,5519,6413,False,False
2.681,1828,-273,1202,4632,5557,6218,False,False
2.681,1533,-117,751,4756,5311,6322,False,False
2.691,1107,-755,1007,4806,4747,6063,False,False
2.732,526,-247,670,4781,4818,5701,False,False
2.735,-401,-21,175,4761,4810,5744,False,False
2.778,-727,135,130,4715,4371,5512,False,False
2.824,-796,206,-301,4431,4531,5416,False,False
2.827,-1027,-252,-707,4616,4513,5208,False,False
2.83,-376,-172,-451,4533,4529,5057,False,False
