Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
0.869,576,404,-376,4268,1770,9043,True,True
0.884,450,685,-426,4369,2068,9408,True,True
0.898,-75,1063,-526,4266,2081,9363,True,True
0.928,-526,1361,-752,4451,2025,9453,True,True
0.931,-571,2020,-752,4558,1809,9328,True,True
0.959,-726,2448,-827,4290,1617,9335,True,True
0.988,-877,2650,-927,3889,1452,9197,True,True
0.99,-771,3178,-952,3727,1358,9166,True,True
1.003,-1027,3556,-877,3534,1217,9052,True,True
1.019,-1213,3682,-621,3219,1092,8593,True,True
1.048,-751,3963,-576,2783,990,7998,True,True
1.063,-807,3883,-320,2470,956,7446,False,True
1.137,-902,4039,-26,2086,922,6986,False,False
1.162,-827,3451,456,1867,1022,6540,False,False
1.163,-576,3153,275,1599,693,6234,False,False
1.165,-526,2725,957,1045,510,5741,False,False
1.168,-401,2322,1001,878,216,5144,False,False
1.17,-176,1747,1783,713,93,4862,False,False
1.188,250,606,1722,705,50,3988,False,False
1.198,400,-120,2303,666,155,3166,False,False
1.229,425,-1354,2729,838,240,2426,False,False
1.258,851,-2361,2904,1156,464,1979,False,False
1.261,1132,-3721,3461,1532,443,1470,False,False
1.303,770,-5156,3655,2011,285,1073,False,False
1.308,1383,-6214,3705,2630,131,449,False,False
1.311,1177,-7246,3906,3129,184,-11,False,False
1.363,701,-8102,3850,3747,198,-630,False,False
1.366,851,-9689,4281,4066,22,-707,False,False
1.378,676,-11300,4557,4993,-281,-210,False,False
1.381,626,-12055,5088,6494,-911,-781,False,False
1.437,1282,-12744,3455,20591,1220,-9299,False,False
1.44,295,-14607,6309,10243,-665,414,False,False
1.443,-1127,-13919,6485,11248,-1367,776,False,False
1.468,-1764,-14674,6785,11520,-1827,1473,False,False
1.47,-1728,-14372,6510,13368,-1937,3112,False,False
1.529,-2429,-13365,6679,15144,-2169,3966,False,False
1.53,-3250,-11778,6810,14999,-2350,3907,False,False
1.533,-3406,-10977,5909,12706,-2700,4168,False,False
1.617,-201,-11707,4532,13856,-4566,3164,False,False
1.621,1933,-11380,3405,11758,-3835,4257,False,False
1.623,2278,-10066,2553,14007,-2485,5787,False,False
1.626,907,-9109,2128,12736,-1938,6379,False,False
1.708,-2878,-5572,2008,11530,-2618,6539,False,False
1.711,-1511,1793,94,9539,-2343,8766,False,False
1.713,9741,-5358,-652,10409,-2376,4645,False,False
1.755,5859,-5152,2055,9905,-1408,3347,False,False
1.758,4357,-3927,2392,9272,-1340,3057,False,False
1.801,3280,-3469,2929,9120,-445,3670,False,False
1.804,4332,-3574,2559,9278,517,4639,False,False
1.843,3831,-2286,1532,9247,1220,4360,False,False
1.846,2072,-678,506,8428,435,4128,False,False
1.849,851,660,-1214,7716,-421,3164,False,False
1.888,1101,837,-1734,7967,-1304,2632,False,False
1.891,1822,585,-1603,8512,-1313,2521,False,False
1.978,2854,6,-1453,9801,-1079,2165,False,False
1.982,2935,-166,-1678,7791,-283,1903,False,False
1.985,2278,-897,-2680,7448,-466,2210,False,False
1.988,1477,837,-3030,9098,-879,644,False,False
2.068,7637,-2412,-4107,8404,3246,2534,False,False
2.071,2590,1986,-4382,9695,-583,1508,False,False
2.073,1778,3287,-5765,10613,-678,1671,False,False
2.158,425,5293,-6811,10199,-1207,1548,False,False
2.161,1928,4613,-6961,9748,-1342,2620,False,False
2.204,3185,4211,-7087,10172,-674,3467,False,False
2.206,2829,3657,-7537,11164,-116,3752,False,False
2.208,1007,4744,-8144,12975,210,1273,False,False
2.248,-4433,10086,-6995,12523,1248,4106,False,False
2.253,-4763,7782,-6881,12574,1449,4772,False,False
2.428,-3381,8466,-7738,11644,1257,5303,False,False
2.43,-4694,9297,-7237,11415,1400,5144,False,False
2.518,-4582,9700,-6536,10959,1543,4621,False,False
2.52,-4919,10056,-5684,10064,1282,4345,False,False
2.522,-2349,4669,-176,2009,-750,3776,False,False
2.525,-3136,7203,1082,4183,603,1972,False,False
2.563,-1484,1895,626,2396,1355,2694,False,False
2.566,-1628,963,726,1828,1031,4005,False,False
2.608,-827,-1505,901,1186,797,4273,False,False
2.611,-457,-2538,1001,2449,-913,8774,False,False
2.613,-1072,509,1653,3956,1001,5202,False,False
2.698,-1228,383,951,2760,1654,6544,False,False
2.701,-351,-649,500,2396,1549,6864,False,False
2.703,275,-1002,350,3727,1717,7424,False,False
2.706,125,-725,350,4175,1889,7444,False,False
2.743,300,-977,-231,3501,1699,7632,False,False
2.789,595,-1002,-407,3303,1744,7749,False,False
2.791,570,-1002,-451,3429,1806,7862,False,False
2.793,425,-569,-351,4339,1989,8060,False,False
