Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
23.933,-413,43,-26,2338,1668,7693,True,True
23.937,-234,-56,179,2315,1545,7596,True,True
23.939,330,-31,50,2371,1721,7857,True,True
23.941,202,456,205,2433,1992,8096,True,True
23.982,-592,316,50,2058,1844,8468,True,True
23.984,-29,994,127,2415,2013,8637,True,True
24.031,919,1432,-434,2719,2611,9121,True,True
24.033,1405,1904,-943,2580,2986,9633,True,True
24.036,2071,2375,-1198,2276,2837,9660,True,True
24.08,4069,3086,-2014,1889,3194,9394,True,True
24.082,7347,4243,-3415,1819,3807,9070,True,True
24.128,10471,4855,-5174,1264,5230,8492,True,True
24.13,11880,5004,-6856,706,7029,8876,True,True
24.133,12187,5178,-8079,382,7809,8955,False,True
24.205,12366,5575,-9863,-455,7741,7709,False,False
24.207,13365,5525,-11214,-995,7876,7212,False,False
24.249,13749,4930,-12488,-1470,7555,6248,False,False
24.251,14082,4178,-13457,-2118,7479,5366,False,False
24.252,14159,3566,-14144,-2438,7642,5135,False,False
24.284,13058,2085,-15087,-2268,6942,4950,False,False
24.286,12033,1110,-15318,-2496,6819,4141,False,False
24.372,10164,267,-15241,-2615,6668,3765,False,False
24.374,7808,-709,-14525,-2557,6366,3583,False,False
24.376,5708,-792,-13786,-2497,5543,3165,False,False
24.379,3121,-1222,-12564,-2640,4386,2595,False,False
24.469,2891,-1842,-9429,-3215,2345,2304,False,False
24.472,2788,-1561,-8003,-3116,2636,3080,False,False
24.518,1738,-1751,-6575,-3000,2745,3851,False,False
24.522,-3,-1040,-4892,-3328,2240,3889,False,False
24.524,279,-378,-1733,-4493,1290,4433,False,False
24.527,1047,-31,-561,-4599,1614,5091,False,False
24.567,355,1564,1554,-5436,1536,5624,False,False
24.57,227,2028,2752,-6337,1600,5493,False,False
24.615,-541,2325,3848,-6410,1783,5889,False,False
24.618,-976,3127,4766,-6560,1378,5410,False,False
24.621,-618,3615,5530,-6540,1094,4990,False,False
24.665,1303,4434,6192,-6308,1255,3811,False,False
24.667,2174,5318,6957,-5769,1819,3698,False,False
24.713,2763,5393,7748,-5057,2297,3308,False,False
24.715,3172,6344,8333,-4585,2874,2216,False,False
24.718,4402,6733,8026,-4403,3194,609,False,False
24.761,5785,7162,8230,-3741,5100,499,False,False
24.764,4658,7534,8511,-2862,5939,744,False,False
24.811,2507,7849,8920,-2300,6829,-621,False,False
24.813,2148,7832,8435,-1818,6448,-2253,False,False
24.816,3992,7096,8156,-1448,8061,-2685,False,False
24.86,3736,4693,10399,163,9163,-3193,False,False
24.862,5324,4947,5855,-818,10947,-6150,False,False
24.908,330,4235,5483,-1282,9014,-8592,False,False
24.91,1431,3293,4457,-1205,10514,-5907,False,False
24.913,176,2772,2190,-1146,10773,-4306,False,False
24.957,-2334,1953,1478,-1670,9728,-3944,False,False
25.006,-2974,1217,1224,-1729,9192,-4552,False,False
25.008,-1847,142,433,-1710,8719,-4322,False,False
25.011,-1360,-726,-638,-1467,9010,-3375,False,False
25.014,-2641,-924,-994,-1308,9613,-2378,False,False
25.055,-5637,-1701,-1377,-1000,9041,-1529,False,False
25.058,-7507,-1668,-1300,-814,8398,-955,False,False
25.104,-8813,-1611,-1377,-1321,8134,-731,False,False
25.107,-10016,-1817,-969,-1761,8345,14,False,False
25.153,-12014,-1842,-994,-1539,9256,708,False,False
25.155,-15778,-1916,-841,-1030,7936,741,False,False
25.158,-16931,-1982,-690,-1318,5925,538,False,False
25.16,-20465,-1014,26,-2342,4673,2435,False,False
25.201,-21438,3905,-1682,-1874,21349,10364,False,False
25.249,-32764,13487,-8538,1477,1200,2775,False,False
25.252,-11399,5073,9724,-2086,4798,2632,False,False
25.255,-8199,-5482,-1937,-3622,2733,3093,False,False
25.257,-15138,-5544,1983,-4067,2843,3981,False,False
25.298,-10631,-4042,3954,-2773,3658,5389,False,False
25.3,-9760,-4569,-1128,-2058,2995,5868,False,False
25.347,-8096,-4322,713,-2880,1331,5721,False,False
25.396,-6277,-4429,2649,-3424,776,6728,False,False
25.446,-4536,-4149,1017,-2805,2183,7087,False,False
25.45,-4049,-4578,2215,-2120,2252,7017,False,False
25.455,-2026,-4049,2115,-1883,2106,8028,False,False
25.495,-4229,-4033,3109,-759,2721,8092,False,False
25.499,-3896,-4025,2751,-414,1861,7793,False,False
25.542,-2436,-3479,2627,-24,1831,7821,False,False
25.544,-1437,-3157,1910,76,2457,8048,False,False
25.547,-1565,-3214,2115,393,2896,8331,False,False
25.59,-1156,-2760,2063,665,2109,8468,False,False
25.64,-80,-2388,1782,600,2041,8477,False,False
25.642,893,-2040,1836,782,2440,8483,False,False
25.644,560,-1867,1656,787,2448,8491,False,False
25.647,560,-1941,1732,980,2300,8387,False,False
25.689,868,-1668,1400,924,1846,8301,False,False
25.691,1200,-1569,1605,965,2111,8248,False,False
25.739,1533,-1189,1400,1058,2281,8427,False,False
25.742,1175,-1271,1325,1101,2207,8428,False,False
25.742,1124,-1247,1479,1173,2080,8695,False,False
25.788,1329,-998,1275,1277,2342,8201,False,False
25.79,1354,-1006,993,1285,2366,8401,False,False
25.835,1124,-701,1121,1387,2506,8316,False,False
25.883,535,-395,918,1373,2510,8366,False,False
25.888,509,-552,840,1446,2069,8213,False,False
25.891,1021,-634,918,1285,2377,8070,False,False
25.893,842,-453,790,1601,2589,8040,False,False
25.932,432,-403,407,1726,2788,7977,False,False
