Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
32.401,201,-280,382,-958,158,7112,True,True
32.403,252,-272,942,-689,456,6955,True,True
32.406,176,-759,1171,-468,461,6421,True,True
32.446,124,-925,1579,111,385,5732,True,True
32.448,3069,-5909,3668,1057,551,3103,True,True
32.451,2045,-7149,3922,1719,491,3912,True,True
32.491,1174,-8513,4789,2304,-109,3864,True,True
32.494,893,-10232,5504,2441,-554,2973,True,True
32.581,1251,-11711,5936,2874,-694,3016,True,True
32.583,1558,-13199,6471,3683,-689,3436,True,True
32.586,1302,-14357,7006,4370,-607,4046,False,True
32.588,765,-15505,7872,5529,-754,4434,False,False
32.626,-2693,-18754,9655,9288,-1210,4362,False,False
32.762,-3666,-19531,10064,11424,-1362,5828,False,False
32.763,-4229,-19754,9784,13261,-1815,6021,False,False
32.767,-5074,-19870,9808,14522,-1917,5010,False,False
32.769,-6637,-20118,9146,16267,-2030,6339,False,False
32.806,-234,-4264,-510,9332,-3432,5414,False,False
32.809,-439,-3057,-1734,8312,-3870,3491,False,False
32.851,-490,-1934,-1886,8016,-4187,3651,False,False
32.854,-746,-1148,-1555,7655,-2879,4108,False,False
32.857,-1156,-627,-1299,7045,-2716,4432,False,False
32.987,-285,-429,-1580,6431,-2902,4560,False,False
32.989,1302,-429,-1301,6533,-2125,4340,False,False
32.991,1354,-99,-892,6728,-1253,4223,False,False
32.994,-721,59,-459,7001,-1998,3675,False,False
33.031,-29,960,740,7826,-2772,2053,False,False
33.034,-695,1356,764,8031,-3000,2039,False,False
33.122,-388,1803,840,8020,-3968,1791,False,False
33.124,-413,2092,560,7651,-2567,2494,False,False
33.126,176,2927,101,7596,-2868,2399,False,False
33.129,790,3117,76,7734,-3197,2292,False,False
33.166,-1720,4035,25,8401,-2731,2865,False,False
33.168,-1950,4134,76,8053,-3132,2535,False,False
33.211,-1079,4315,408,8056,-3062,2655,False,False
33.213,-644,4571,25,8273,-2603,3208,False,False
33.216,-1002,4729,-230,8350,-2350,3086,False,False
33.301,-1259,5026,-510,8348,-2512,3299,False,False
33.303,-1259,5696,-892,8500,-2405,3334,False,False
33.305,-1463,6159,-1632,8787,-2203,3602,False,False
33.308,-1745,7332,-2344,9113,-2299,3867,False,False
33.346,-1515,8597,-3083,9697,-3474,3541,False,False
33.348,-388,9101,-3211,9955,-3572,3720,False,False
33.392,1277,9043,-2826,9670,-3154,4260,False,False
33.395,1789,9515,-3211,9717,-3000,4881,False,False
33.481,2557,9862,-3567,9786,-2970,4685,False,False
33.483,3044,9994,-3413,9628,-2336,4669,False,False
33.485,3735,10192,-3847,9367,-2123,4841,False,False
33.488,3377,10184,-4053,8873,-1674,5650,False,False
33.525,4580,10283,-4484,7564,-462,5576,False,False
33.528,3146,9730,-4562,6924,470,6223,False,False
33.662,534,10027,-4152,6621,455,7160,False,False
33.664,-1284,10870,-4382,5953,-622,6682,False,False
33.665,-1054,10589,-3975,5022,-1199,5981,False,False
33.668,22,9903,-3464,3987,-1790,5412,False,False
33.707,-798,7250,-2219,857,-1033,5187,False,False
33.709,406,6465,-1273,465,-802,5530,False,False
33.751,816,5721,-739,288,-162,6041,False,False
33.753,867,5142,-893,292,249,6002,False,False
33.755,944,5002,-356,203,529,6073,False,False
33.841,560,4555,-280,-431,370,6184,False,False
33.844,1021,3836,-408,-743,128,6199,False,False
33.845,1149,3415,-306,-688,399,6283,False,False
33.85,1507,3142,-306,-718,780,6426,False,False
33.887,124,2728,-459,-1222,408,6610,False,False
33.889,175,2125,-357,-1310,88,6493,False,False
33.934,713,1687,-128,-1439,119,6638,False,False
33.936,1021,803,1,-1356,732,6955,False,False
33.939,509,513,-153,-1107,768,7222,False,False
34.021,-80,670,-384,-1141,623,7454,False,False
34.024,-285,365,-306,-1163,381,7598,False,False
34.025,406,-164,-332,-1156,264,7524,False,False
34.028,969,-437,-510,-1041,438,7486,False,False
34.067,-4,-181,-459,-847,925,8303,False,False
34.069,-183,-82,-280,-969,571,8328,False,False
34.111,-80,-131,-278,-995,178,8104,False,False
34.114,201,-82,-637,-1156,178,7903,False,False
34.157,252,-255,-510,-1205,295,8094,False,False
34.159,-183,-255,-357,-1340,158,8233,False,False
34.161,-260,-181,-281,-1213,5,8090,False,False
34.202,-209,-280,26,-1210,60,8127,False,False
34.204,252,-404,103,-1260,48,8188,False,False
34.247,73,-231,178,-1149,279,8192,False,False
34.249,252,-404,76,-1109,404,8302,False,False
34.251,176,-280,203,-1084,752,8478,False,False
34.382,124,-82,254,-769,650,8703,False,False
34.383,150,-57,0,-1022,671,8364,False,False
