Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
23.985,586,465,-230,3541,2702,7492,True,True
23.988,1533,770,-330,3318,2915,7589,True,True
23.991,1508,886,-816,3394,3281,7973,True,True
23.994,4606,3027,-2753,3148,4606,8542,True,True
24.032,16950,4854,-8456,1033,7780,6133,True,True
24.036,17181,4085,-9860,206,8568,5098,True,True
24.081,16259,3299,-10344,-449,9296,3678,True,True
24.084,16028,1804,-11008,-615,9152,2773,True,True
24.087,15567,968,-11414,-566,9251,2259,False,True
24.132,14159,-552,-11567,-1098,9197,1779,False,False
24.135,12725,-1726,-11439,-1570,9412,1807,False,False
24.18,10240,-2660,-10775,-1644,8846,1899,False,False
24.183,6246,-3429,-10446,-1675,7342,890,False,False
24.186,4991,-3900,-9656,-2073,6278,-40,False,False
24.228,5323,-5189,-8790,-2061,6030,327,False,False
24.233,4734,-5544,-8102,-2192,5999,1201,False,False
24.276,3966,-5495,-7491,-2622,5693,702,False,False
24.28,2993,-5437,-6419,-2735,5750,698,False,False
24.283,2199,-5487,-5861,-2797,5886,1444,False,False
24.325,1226,-4660,-4816,-3043,4771,1744,False,False
24.328,1021,-4371,-3873,-3199,4402,1870,False,False
24.373,535,-3900,-2699,-3265,4902,2100,False,False
24.376,-55,-3081,-2780,-3434,5407,2124,False,False
24.38,-1361,-2734,-1886,-4068,5318,1980,False,False
24.423,-1540,-2139,-994,-4140,4748,1743,False,False
24.425,-1028,-1569,-892,-4298,4202,2253,False,False
24.471,-362,-932,26,-3337,3017,3791,False,False
24.474,1123,597,611,-4193,4970,3438,False,False
24.476,227,1192,713,-4764,5969,2635,False,False
24.52,-1053,1432,1094,-4939,5085,1356,False,False
24.523,-182,1655,1401,-4944,4843,1043,False,False
24.617,1277,1605,1478,-5155,5996,1137,False,False
24.619,867,2035,1145,-5249,6760,989,False,False
24.622,-131,1481,1197,-5608,7197,237,False,False
24.624,-567,1117,431,-5722,6937,-497,False,False
24.666,1405,-519,-510,-5799,7029,-196,False,False
24.668,791,-1378,-662,-5527,7163,60,False,False
24.714,150,-1602,-969,-5282,6842,370,False,False
24.716,-234,-1561,-841,-5263,6219,504,False,False
24.719,22,-1817,-892,-5048,5783,834,False,False
24.784,381,-1817,-534,-4882,6007,1357,False,False
24.785,458,-1668,-663,-4733,5981,1805,False,False
24.822,637,-1073,-434,-4348,4562,3363,False,False
24.824,1764,43,101,-3914,5021,4253,False,False
24.825,791,779,331,-4442,5890,4085,False,False
24.871,-2615,1746,1119,-4185,5439,2867,False,False
24.872,-3256,2787,1757,-4050,4505,2444,False,False
24.909,-3000,2919,2420,-4035,4211,2161,False,False
24.912,-2359,3415,3287,-3855,4657,2203,False,False
24.915,-2667,3862,3617,-3680,5398,2464,False,False
24.958,-6047,4366,4841,-3791,6322,2618,False,False
24.96,-8839,4159,5758,-3833,6512,2165,False,False
25.007,-11297,3812,6547,-3728,6683,1329,False,False
25.009,-14088,3093,7490,-3764,6561,1757,False,False
25.012,-16547,2283,8332,-3499,7192,1496,False,False
25.056,-18775,663,8789,-3606,7698,1489,False,False
25.058,-18801,-1527,8355,-3923,5880,1794,False,False
25.153,-17494,-2561,8304,-2819,3426,2968,False,False
25.156,-13858,-3156,8687,-2396,3234,3704,False,False
25.158,-11220,-3156,8050,-1404,5544,5135,False,False
25.202,-11348,-5156,7618,-767,2296,6116,False,False
25.206,-5330,-5586,4738,-323,2964,6872,False,False
25.251,-3128,-5611,4025,737,2587,7292,False,False
25.253,-4152,-6007,5299,952,2652,7375,False,False
25.256,-3640,-6057,4967,1194,2786,7385,False,False
25.303,-746,-6048,3261,2142,3283,8823,False,False
25.35,-336,-5321,2853,2320,3819,9775,False,False
25.357,-1105,-4644,2648,2177,3497,9498,False,False
25.36,-2206,-4214,2801,1799,3074,8706,False,False
25.362,-2129,-3900,2827,2260,2685,8254,False,False
25.398,-1207,-3577,2113,2489,2361,8441,False,False
25.403,-899,-3230,2063,2774,2316,8503,False,False
25.448,253,-2635,1909,2710,1982,8268,False,False
25.546,1175,-2445,1859,2691,2172,8246,False,False
25.553,1354,-2288,1629,2917,2614,8446,False,False
25.557,381,-1866,1579,3025,2883,8271,False,False
25.564,-234,-1462,1784,2895,2425,8002,False,False
25.593,1021,-602,1019,3195,2457,7617,False,False
25.6,304,-759,1019,3141,2414,7567,False,False
25.641,125,-346,789,3561,2407,7697,False,False
25.644,560,-635,662,3398,2550,7852,False,False
25.649,842,-312,407,3389,2249,7608,False,False
25.69,816,-354,407,3238,2191,7191,False,False
25.693,355,-81,510,3415,2388,7520,False,False
25.739,201,-255,24,3475,2396,7753,False,False
25.741,227,-131,-51,3532,2309,7615,False,False
25.836,330,142,205,3363,2179,7211,False,False
25.839,637,-238,0,3259,2165,7215,False,False
25.843,330,-180,-51,3341,2220,7482,False,False
25.847,253,18,-256,3395,2249,7561,False,False
25.885,176,-31,-153,3215,2227,6986,False,False
