Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
13.769,150,513,-281,4525,2855,8174,True,True
13.772,867,1141,-995,4850,2914,9452,True,True
13.774,2429,1357,-1758,4135,2799,9575,True,True
13.777,5656,2803,-2497,4934,3590,10650,True,True
13.814,10112,4902,-6191,3380,7119,10819,True,True
13.816,10240,5250,-7873,2114,8803,10513,True,True
13.949,7730,5812,-9299,1971,10269,11122,True,True
13.952,3300,6737,-10420,1847,9882,11002,True,True
13.961,1379,7655,-11312,1444,7829,9700,False,True
13.962,2276,8052,-12000,324,5959,8157,False,False
13.995,-1130,6043,-11236,-3018,5188,4980,False,False
13.997,-2821,5498,-10191,-3147,4537,5515,False,False
14.04,-4255,5696,-8305,-3328,3017,5279,False,False
14.042,-2283,5646,-6395,-3760,1980,3474,False,False
14.045,1994,4531,-4970,-4481,1345,2565,False,False
14.175,4196,3712,-3032,-4737,2048,3106,False,False
14.177,4376,2985,-1478,-4113,2567,2927,False,False
14.179,4785,2696,230,-3196,3187,3031,False,False
14.182,4708,2365,1784,-2256,3845,2856,False,False
14.219,-1540,778,4151,257,4494,1633,False,False
14.223,227,737,3923,878,5574,2549,False,False
14.31,713,439,3466,754,6177,3157,False,False
14.312,-285,538,2880,136,5990,2795,False,False
14.315,-695,563,2292,-638,5520,2175,False,False
14.317,-183,191,1757,-1062,6100,2887,False,False
14.354,201,166,738,-1831,5953,3614,False,False
14.356,48,191,406,-2653,5571,3579,False,False
14.4,1072,-255,636,-2764,5220,3646,False,False
14.402,1968,-454,380,-2410,5769,4417,False,False
14.489,688,150,509,-2476,6157,4968,False,False
14.491,-798,84,611,-2937,6311,4803,False,False
14.494,-1771,-90,355,-3232,5960,4265,False,False
14.497,-567,-230,612,-2647,5311,4569,False,False
14.534,124,67,356,-2826,6659,4940,False,False
14.537,-2462,141,305,-2729,6691,4457,False,False
14.579,-4690,166,127,-2643,5844,4131,False,False
14.582,-4844,-82,-179,-2023,5507,4605,False,False
14.585,-3512,-57,-612,-1507,5404,4503,False,False
14.67,-1566,-181,-1045,-874,5768,4068,False,False
14.726,-388,-123,-2295,-873,6600,3927,False,False
14.728,-1514,-925,-3263,-1195,7576,3843,False,False
14.729,-4511,-1024,-4000,-763,8130,4596,False,False
14.76,-8916,241,-4968,-1312,3185,3565,False,False
14.762,-7789,-230,-4382,-1603,2543,3008,False,False
14.85,-7200,-652,-4179,-3255,2429,4347,False,False
14.852,-9402,-1322,-3491,-3610,2534,4571,False,False
14.854,-10811,-1520,-2090,-2151,2169,4266,False,False
14.857,-9633,-1793,-1376,-1780,875,3680,False,False
14.895,-1592,-5041,-434,-5017,-224,4741,False,False
14.896,-1258,-5777,535,-2958,0,5015,False,False
14.939,-337,-6702,1757,-2134,-496,4786,False,False
14.941,841,-8181,2114,-3449,-1033,5156,False,False
14.944,1943,-9364,2802,-3936,-535,5859,False,False
15.03,2455,-10331,3463,-3002,567,6892,False,False
15.031,1789,-10447,4280,-1650,1098,7878,False,False
15.034,1559,-10670,5069,-566,800,9449,False,False
15.037,2096,-9951,5401,-294,1841,9898,False,False
15.12,201,-9653,5246,-900,2745,9350,False,False
15.21,-1284,-9802,5350,179,2105,10006,False,False
15.212,-874,-8885,4864,1630,1784,11090,False,False
15.214,1277,-7967,4127,1640,1812,11001,False,False
15.217,-157,-5413,2980,3491,3052,11489,False,False
15.254,2506,-3710,1579,2427,1492,8996,False,False
15.257,2583,-3256,1706,2856,1803,9072,False,False
15.3,2378,-2396,1554,3499,2511,9625,False,False
15.302,1302,-2297,1324,3858,2730,9584,False,False
15.304,611,-1421,1453,3596,1826,8508,False,False
15.389,1123,-1222,1248,3182,1575,7524,False,False
15.392,1661,-1297,1376,3374,1650,7488,False,False
15.435,1559,-1049,1401,3962,2229,7751,False,False
15.437,1379,-570,1019,4164,2489,7774,False,False
15.439,2147,-685,584,3789,2101,6978,False,False
15.441,2148,-602,815,3953,2809,7214,False,False
15.48,534,-437,509,4437,2607,7423,False,False
15.482,381,-57,482,4249,2283,7251,False,False
15.569,790,18,536,4055,2258,6921,False,False
15.571,1149,-106,433,3926,2561,6670,False,False
15.573,867,-131,382,3974,2591,6913,False,False
15.576,125,158,357,4228,2058,6657,False,False
15.615,355,-57,0,4319,2414,6734,False,False
15.617,560,224,-26,3950,2458,6755,False,False
15.659,688,-106,1,4058,2459,6702,False,False
15.661,252,-214,0,4104,2323,6903,False,False
15.664,-132,67,-51,4082,2179,6853,False,False
