Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
0.826,-438,126,229,3471,2429,7529,True,True
0.829,-234,-56,50,3349,2324,7554,True,True
0.875,-234,192,-204,3189,2434,7875,True,True
0.877,586,308,-203,3080,2719,8398,True,True
0.88,1149,738,-816,3127,2673,8428,True,True
0.924,3249,1524,-1248,3497,3548,9165,True,True
0.926,5580,2276,-2395,3674,4594,9740,True,True
0.972,8832,3665,-3771,3879,4497,9797,True,True
0.974,13032,4707,-5760,3361,6882,9270,True,True
0.977,13903,5327,-7901,2647,8708,8727,True,True
1.021,10958,5674,-9124,1434,9581,8206,True,True
1.024,10522,5880,-10577,1735,8746,7425,False,True
1.119,11905,5798,-12590,1533,8368,7326,False,False
1.121,12392,5897,-15011,852,8832,6861,False,False
1.124,11086,5079,-15011,5129,7542,1059,False,False
1.217,5580,2358,-15900,-921,6287,3903,False,False
1.221,6143,1383,-16463,-1281,6245,2297,False,False
1.225,5785,184,-16566,-1940,6279,2707,False,False
1.227,4043,-470,-15342,-2497,5549,2749,False,False
1.266,3890,-1916,-13915,-2953,4511,825,False,False
1.269,3505,-3008,-11494,-3014,4205,1578,False,False
1.314,2174,-3264,-10500,-2907,2724,1770,False,False
1.317,2737,-3156,-8995,-2732,1995,1853,False,False
1.319,2174,-3099,-7340,-3100,2185,1746,False,False
1.363,1149,-3454,-5810,-3871,2059,2393,False,False
1.367,1431,-3321,-4101,-4011,1463,2871,False,False
1.411,1098,-2792,-3620,-4283,2036,3659,False,False
1.416,842,-1966,-2344,-5346,2523,3816,False,False
1.418,151,-1594,-2065,-6002,2453,3727,False,False
1.46,432,-809,-1350,-5837,2369,3981,False,False
1.463,611,-899,-1198,-5693,2302,4636,False,False
1.509,151,-304,-510,-5621,2077,4701,False,False
1.512,-720,110,407,-6223,1748,4495,False,False
1.514,-1130,333,1223,-6025,1387,4803,False,False
1.557,-1514,1292,2573,-5224,250,5497,False,False
1.56,-899,1953,3719,-5061,-12,5628,False,False
1.606,-695,2623,4942,-5508,6,5054,False,False
1.609,-823,3020,6218,-5614,306,5140,False,False
1.611,-925,3665,7670,-5099,519,4948,False,False
1.655,-182,4583,9124,-4660,879,4781,False,False
1.658,1047,5302,9657,-4368,1453,4499,False,False
1.705,2046,5641,10448,-4329,2544,4053,False,False
1.709,2584,6443,10346,-4142,3036,3276,False,False
1.711,3915,7113,10397,-4195,3891,1653,False,False
1.752,4888,7229,10677,-4214,4345,2067,False,False
1.755,5247,8105,10550,-2937,5618,1749,False,False
1.802,4914,8576,10015,-1886,7262,374,False,False
1.804,5605,8931,9940,-1953,7503,-2644,False,False
1.85,8576,7303,8919,-1618,7890,-3491,False,False
1.853,8756,7114,8384,-788,12197,4357,False,False
1.855,10599,6468,8931,819,10577,-3828,False,False
1.857,-234,3854,8180,729,10998,-5850,False,False
1.899,-412,6673,4506,-186,10165,-7071,False,False
1.902,3198,4087,3465,-401,9921,-6456,False,False
1.948,2430,3012,3133,-1234,9786,-5305,False,False
1.951,1380,2061,1681,-1131,9772,-4221,False,False
1.953,-515,1896,1987,-1469,9886,-3809,False,False
1.995,-1796,1507,1247,-1647,8674,-4094,False,False
1.999,-925,936,1173,-1593,8341,-3937,False,False
2.045,-259,135,560,-1025,8743,-3736,False,False
2.048,-1258,-105,331,-618,8983,-3199,False,False
2.051,-3793,-594,383,-238,9216,-2390,False,False
2.093,-7763,-1619,50,464,9051,-2383,False,False
2.095,-10708,-2412,50,678,8038,-2265,False,False
2.143,-12142,-3057,407,1059,7398,-1911,False,False
2.145,-14344,-3603,1274,596,7473,-1332,False,False
2.148,-16649,-4223,2038,-391,7812,-791,False,False
2.191,-20183,-5513,2777,-214,8017,562,False,False
2.193,-23103,-5654,2622,487,7456,1273,False,False
2.289,-29223,-5158,2497,3600,5351,1968,False,False
2.291,-25340,-15155,5579,-4411,3372,-8508,False,False
2.294,-32764,-15435,7034,-1829,2620,294,False,False
2.337,-11092,-7993,-618,630,-808,6852,False,False
2.386,-8019,-7852,-306,830,-849,7433,False,False
2.388,-3076,-7133,433,1296,-1143,7550,False,False
2.39,304,-6505,486,1709,-1186,7763,False,False
2.393,1866,-6488,967,1996,345,8565,False,False
2.435,-80,-5811,1298,2832,2139,10024,False,False
2.437,-2257,-5290,2038,3080,1951,9597,False,False
2.484,-2692,-4389,2293,3047,840,8783,False,False
2.486,-1437,-4124,2370,2913,-133,8043,False,False
2.489,611,-3851,2446,2928,-437,7506,False,False
2.532,2507,-3454,2702,3614,586,8345,False,False
2.535,2455,-2933,2957,4044,1696,8856,False,False
2.582,1482,-2512,2803,4286,1979,8729,False,False
2.584,484,-2189,2803,4349,1465,8181,False,False
2.587,330,-2090,2725,3981,918,7798,False,False
2.63,1149,-1561,3033,4526,826,7867,False,False
2.634,1431,-1395,2726,4834,1379,8060,False,False
2.636,1533,-866,2473,4611,1634,8038,False,False
2.679,1661,-825,2063,4833,1607,7718,False,False
2.683,1508,-626,1911,4811,1425,7592,False,False
2.728,1559,-478,1860,4795,1277,7525,False,False
2.73,1969,-155,1681,4772,1547,7537,False,False
2.734,1713,-213,1479,4663,1974,7489,False,False
2.776,1124,192,1173,4685,1792,7332,False,False
2.779,1201,143,993,4673,1541,7168,False,False
