Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
3.361,201,448,-181,917,3193,7450,True,True
3.365,509,365,152,832,3199,7531,True,True
3.409,483,266,229,849,3361,7655,True,True
3.411,355,340,24,845,3297,7741,True,True
3.458,867,539,281,677,3203,7816,True,True
3.46,2225,779,-256,430,3603,8355,True,True
3.507,2993,1349,-206,423,3840,8268,True,True
3.51,3633,2374,-510,528,4071,8186,True,True
3.512,5938,3068,-892,713,4302,8125,True,True
3.515,9293,3539,-2115,135,4791,7995,True,True
3.556,14082,4308,-4459,-556,6503,7193,True,True
3.558,15234,4737,-5683,-894,8040,6162,False,True
3.604,16335,4985,-7362,-1417,9529,5158,False,False
3.606,17052,4200,-8408,-1563,9437,4100,False,False
3.609,16054,2944,-9172,-2226,9433,3635,False,False
3.653,14568,1580,-10012,-2830,9931,2943,False,False
3.655,12801,299,-9019,-2488,9836,3104,False,False
3.702,9472,-800,-12127,-2169,9808,2797,False,False
3.704,5400,-1197,-9706,-2289,9054,2741,False,False
3.707,3326,-1949,-11085,-2419,7655,1871,False,False
3.751,3608,-2958,-11187,-2784,5834,1040,False,False
3.753,4325,-3379,-9986,-3085,5113,1120,False,False
3.799,4529,-4495,-9149,-3160,5398,1515,False,False
3.802,3812,-4801,-8306,-3026,5390,2107,False,False
3.804,2020,-4743,-7363,-3193,4276,2450,False,False
3.848,1994,-4743,-5605,-3575,2871,2034,False,False
3.851,2942,-4751,-4588,-3496,3531,2496,False,False
3.897,3070,-4371,-3772,-3760,4014,2688,False,False
3.9,2301,-4346,-2701,-3977,4428,2623,False,False
3.902,1149,-4585,-1835,-4069,4908,3149,False,False
3.946,-618,-3536,-1276,-4411,5244,3706,False,False
3.948,-1463,-2503,-790,-4705,4308,4092,False,False
3.994,-1079,-2114,-26,-4201,2639,4936,False,False
3.998,1175,-602,533,-3995,2749,4668,False,False
4.0,1687,291,839,-5023,5332,5018,False,False
4.092,-1284,977,1323,-5141,6060,4226,False,False
4.094,-3614,1580,1757,-5199,5062,3010,False,False
4.097,-3230,1886,2039,-5508,4324,2076,False,False
4.1,-1028,1779,1961,-5537,4619,1680,False,False
4.141,-208,638,535,-6091,7421,949,False,False
4.143,-132,316,230,-6005,6471,367,False,False
4.188,586,-453,-357,-5931,6098,449,False,False
4.191,1917,-1032,-534,-5827,5999,1019,False,False
4.193,2173,-1544,-918,-5747,6055,1178,False,False
4.237,2071,-1734,-1071,-5339,6126,1736,False,False
4.24,1328,-2288,-1147,-5206,5981,2333,False,False
4.287,1175,-2437,-994,-4985,5972,2326,False,False
4.289,1328,-2288,-813,-4836,5964,2840,False,False
4.292,1507,-2238,-1045,-4877,5832,3467,False,False
4.335,688,-1643,-792,-4044,4862,5359,False,False
4.337,1072,-354,76,-3455,5085,6087,False,False
4.383,48,886,-206,-4320,6410,5825,False,False
4.386,-2308,1324,25,-4931,6560,4583,False,False
4.388,-4536,1440,611,-4858,5253,3440,False,False
4.434,-4587,2002,1273,-4537,3694,3374,False,False
4.436,-4383,2076,2087,-4102,4126,3796,False,False
4.482,-5970,2448,3057,-4217,4990,3777,False,False
4.484,-8454,2366,3821,-4301,5325,3566,False,False
4.486,-10990,2101,4534,-4523,5474,3351,False,False
4.531,-14242,1051,5170,-4797,6182,3469,False,False
4.533,-16880,531,5732,-5006,6909,3527,False,False
4.579,-20055,-428,5757,-5275,6120,3587,False,False
4.581,-22412,-1495,6343,-5386,4264,3599,False,False
4.583,-22770,-2834,7055,-5261,2431,3637,False,False
4.627,-18647,-3718,7413,-4704,1375,4419,False,False
4.63,-16035,-4569,6088,-4339,593,4715,False,False
4.677,-12142,-5164,6189,-3529,-750,4944,False,False
4.681,-7737,-5206,6879,-2831,-1455,5391,False,False
4.684,-2385,-5164,5681,-2371,-882,6016,False,False
4.725,3428,-4445,5120,-2242,669,6309,False,False
4.728,3633,-4445,5631,-2220,1925,6846,False,False
4.775,2455,-4445,5604,-1703,3564,5394,False,False
4.823,1149,-4652,5145,-1529,3638,7608,False,False
4.826,-55,-4867,5120,-1454,3776,7970,False,False
4.828,-1668,-4743,4686,-1290,2998,7606,False,False
4.831,-2539,-4966,5146,-1083,2438,7721,False,False
4.872,-1898,-4173,4536,482,3654,9281,False,False
4.874,-1438,-3553,3413,601,4600,8967,False,False
4.921,-2027,-3734,3569,297,3400,8151,False,False
4.923,-2462,-3850,3031,-73,2150,7355,False,False
4.926,-1207,-3726,2675,328,2105,8273,False,False
4.969,-311,-3238,1807,1034,3281,9310,False,False
4.971,-464,-2734,1630,1129,2817,9092,False,False
5.018,-336,-2536,1528,635,2292,8205,False,False
5.021,150,-2462,1351,544,1659,8232,False,False
5.023,150,-2288,1120,1245,2546,8750,False,False
5.067,125,-1792,891,1567,2660,9375,False,False
5.07,48,-1395,738,1508,2235,8998,False,False
5.116,330,-1147,484,1400,1921,8689,False,False
5.119,739,-899,433,1462,2074,8603,False,False
5.121,381,-726,434,1514,2142,8670,False,False
5.165,150,-288,205,1562,2137,8670,False,False
5.169,176,-428,101,1368,2036,8485,False,False
5.249,22,-180,50,1220,1893,8283,False,False
5.25,150,-230,101,1309,1808,8247,False,False
5.251,99,-106,205,1346,1844,8077,False,False
5.275,406,-213,-231,1348,1933,7977,False,False
5.276,-157,142,154,1254,1874,7953,False,False
5.358,-55,43,25,1238,2046,8042,False,False
