Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
10.561,50,56,200,2638,612,7858,True,True
10.563,175,106,25,2660,539,7894,True,True
10.566,200,-246,-26,2799,321,8095,True,True
10.568,300,-15,-231,2850,159,8182,True,True
10.605,1552,-145,-451,3063,127,9283,True,True
10.608,1866,362,-727,2965,1090,9802,True,True
10.65,2484,837,-1052,2691,1836,9905,True,True
10.653,2673,1617,-1709,2537,2110,9789,True,True
10.655,3530,2473,-2148,2056,3477,10649,True,True
10.696,2679,2851,-2905,788,4329,10493,True,True
10.699,1502,3279,-3581,223,4975,9692,True,True
10.74,156,3636,-4176,188,5157,8917,True,True
10.742,-120,3476,-5484,-69,5007,8309,False,True
10.745,-120,3812,-6711,-364,5498,7290,False,False
10.786,-1152,2998,-7813,651,8390,3293,False,False
10.788,-576,1940,-8990,-996,5448,4998,False,False
10.875,-927,6,-10642,-1038,5627,3526,False,False
10.878,-651,-2663,-11694,-729,4733,3082,False,False
10.88,-977,-4476,-11844,373,3789,3971,False,False
10.965,-14823,1882,-1041,19548,-8699,-32760,False,False
10.977,-13196,-6692,11242,19803,-24027,13085,False,False
10.978,-7342,7358,-2454,-1946,-9384,11857,False,False
10.979,-3525,3103,2935,-6405,9601,4510,False,False
10.981,-5033,-1786,-1147,-1912,12568,4346,False,False
11.01,-1978,-1782,-677,7034,2443,5438,False,False
11.013,-2930,-573,-126,3126,164,9651,False,False
11.055,-4332,488,1126,906,-2773,8247,False,False
11.058,-2730,1470,1827,-342,-1645,8761,False,False
11.06,-2003,1365,1121,505,-968,9341,False,False
11.1,-2009,1945,1727,1500,-591,8865,False,False
11.102,-1973,2070,2008,1479,-193,8646,False,False
11.238,-1703,1668,1608,2035,-855,9092,False,False
11.24,-1653,1974,820,2599,-1454,10355,False,False
11.242,-3781,2347,2128,3189,-3528,11193,False,False
11.28,-5333,-305,9464,11065,-4445,14963,False,False
11.282,-1603,3972,9670,1728,-8169,11379,False,False
11.326,-1759,4660,10341,958,-3388,7838,False,False
11.328,-4382,5717,14503,427,-2186,8962,False,False
11.331,-11468,7832,14767,1050,-980,6499,False,False
11.37,-9565,6750,16520,-105,-5201,7814,False,False
11.373,-5434,7081,15518,913,-3380,9718,False,False
11.415,-2404,8042,15073,636,-434,9820,False,False
11.417,-1809,9431,14597,605,2401,8980,False,False
11.419,-3431,10149,15335,-13,3429,7370,False,False
11.505,-5158,11186,14528,-1893,727,5130,False,False
11.507,-2780,11060,13320,-2980,-94,3997,False,False
11.509,-1077,10052,12319,-4146,1594,2641,False,False
11.552,-827,5470,7636,-6134,2753,1558,False,False
11.553,106,3858,5683,-5256,3509,1222,False,False
11.596,-145,2595,4200,-5818,3086,737,False,False
11.598,-176,1361,2904,-6345,2667,704,False,False
11.601,125,409,1777,-5819,2860,1307,False,False
11.64,-757,-271,1001,-5489,2865,2097,False,False
11.685,-821,-758,275,-5530,2068,2682,False,False
11.688,-751,-649,-195,-5891,1053,2771,False,False
11.69,50,-1077,-351,-6418,587,2875,False,False
11.693,801,-1606,-1127,-7101,78,3951,False,False
11.73,1227,-1555,-1358,-6670,341,3335,False,False
11.733,801,-1404,-1177,-6302,107,4261,False,False
11.82,1152,-1757,-1077,-6521,-376,3858,False,False
11.823,1271,-1174,-1659,-6393,-121,3930,False,False
11.825,1752,-1455,-1322,-6496,37,3955,False,False
11.827,2429,-2445,-1422,-6631,-170,2898,False,False
11.866,6329,-5378,-3857,-5109,1167,514,False,False
11.868,9095,-7674,-5584,-4539,1348,1751,False,False
11.913,10491,-9214,-6831,-3732,2530,2337,False,False
11.916,10967,-10620,-7412,-3252,3228,2660,False,False
11.918,9465,-11929,-7423,-3356,3713,2865,False,False
11.955,6485,-12253,-6936,-2759,4005,3328,False,False
11.957,3355,-12559,-6391,-2062,3371,4237,False,False
12.0,1277,-12735,-5259,-1552,2012,4410,False,False
12.002,431,-12861,-4883,-1721,418,4905,False,False
12.005,1483,-14502,-4151,-1961,-1390,5945,False,False
12.046,2554,-14246,-4032,-2141,-802,6871,False,False
12.049,3029,-13616,-3806,-1795,-3,6446,False,False
12.09,4306,-14729,-3781,-1237,10,6229,False,False
12.093,5909,-14850,-3951,-505,-117,6975,False,False
12.095,6234,-15329,-3256,-440,-1264,8032,False,False
12.181,6835,-15606,-2079,-386,972,7375,False,False
12.182,5653,-15455,-2254,2571,4418,10174,False,False
12.185,3881,-14170,-1322,5253,3550,12650,False,False
12.225,-4457,-6016,-2254,6716,5184,15808,False,False
12.228,-5203,-5358,-1403,5709,-231,13154,False,False
12.271,-3005,-3494,-401,6268,-177,13774,False,False
12.272,-3036,-1858,-1979,6346,1269,13142,False,False
12.275,-2855,-1178,-1052,5329,457,10392,False,False
12.315,-1027,-897,-1603,3985,-1497,9304,False,False
12.318,450,-876,-2304,4466,-1202,9270,False,False
12.362,976,-322,-2179,4954,8,9248,False,False
12.365,-526,434,-1909,4923,670,9081,False,False
12.368,-2204,1315,-1478,4754,1269,8825,False,False
12.405,-3330,1617,-501,3942,1012,8056,False,False
12.407,-3230,1311,205,3269,-309,7487,False,False
12.45,-1853,832,150,2882,-1261,7275,False,False
12.453,-245,765,-682,2891,-450,7009,False,False
12.455,350,455,-752,3106,408,7257,False,False
12.496,-150,484,25,3236,711,7326,False,False
12.499,-827,811,0,3041,586,7034,False,False
12.54,-701,715,119,2920,490,6971,False,False
