Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
3.178,-50,-20,0,1137,1816,8044,True,True
3.181,-125,-372,-451,1023,1496,7517,True,True
3.184,250,-570,-371,933,1834,7826,True,True
3.223,1578,-1455,-752,1110,1496,9055,True,True
3.226,3762,-1602,-1409,1081,2041,10735,True,True
3.268,5655,-1531,-1929,1069,2686,12594,True,True
3.271,7013,-649,-2600,1332,4656,14297,True,True
3.273,5510,186,-4409,897,6503,15370,True,True
3.314,2454,5353,-5486,1159,6190,14237,True,True
3.317,1297,6705,-7044,817,5830,13547,True,True
3.359,726,8342,-7890,280,5357,11855,False,True
3.361,175,9069,-8491,-457,4562,10449,False,False
3.364,-626,9749,-9293,-599,4504,9368,False,False
3.404,-1773,10437,-9282,-507,4097,7702,False,False
3.406,-2906,10282,-9368,-591,3223,6168,False,False
3.493,-3832,10005,-8567,-703,2908,5157,False,False
3.496,-4765,9274,-7414,-856,2834,4330,False,False
3.499,-4879,8800,-6006,-1157,1996,3663,False,False
3.501,-5310,7688,-4765,-1908,65,2657,False,False
3.538,-576,3502,-3037,-3508,36,1561,False,False
3.54,350,2071,-1879,-3038,779,3441,False,False
3.584,400,1088,-2040,-3030,1662,3806,False,False
3.586,626,937,-1629,-3874,2211,3685,False,False
3.588,1202,560,-2285,-5347,2558,3628,False,False
3.628,2229,-221,-2355,-6041,3019,3265,False,False
3.632,3381,-1254,-3056,-6410,3529,2844,False,False
3.673,4183,-2312,-3582,-6279,4229,3051,False,False
3.676,4152,-3370,-4409,-6298,4898,3097,False,False
3.718,3982,-4125,-5436,-5667,4581,3726,False,False
3.764,3106,-5208,-5686,-5216,3669,4263,False,False
3.768,2955,-5637,-5711,-4078,2991,5457,False,False
3.771,2760,-6468,-5792,-1681,2359,8658,False,False
3.773,3531,-4553,-4709,-1079,-164,8281,False,False
3.808,896,-3017,-3401,-334,-326,9447,False,False
3.81,-551,-1711,-3507,-396,-94,9606,False,False
3.856,-1303,-796,-2856,-619,-911,9687,False,False
3.858,-1489,-847,-1854,-271,-2113,9794,False,False
3.899,-256,-268,450,616,-5786,10152,False,False
3.902,2479,639,1107,-2036,-3212,8567,False,False
3.905,4308,-246,-552,-4410,1057,8087,False,False
3.943,3907,-1128,-1584,-4690,2458,7382,False,False
3.946,3156,-1376,-922,-3803,1759,7090,False,False
3.949,2605,-1577,-326,-3440,1394,7358,False,False
3.988,2034,-1989,-256,-3043,1927,7427,False,False
3.991,526,-1279,506,-2132,2385,7869,False,False
4.078,-947,-931,751,-1356,2322,7726,False,False
4.082,-2856,-116,1372,-626,1932,6928,False,False
4.084,-4534,186,2504,-28,1001,5934,False,False
4.124,-6337,-1682,5184,-1384,-1084,4175,False,False
4.168,-5561,-3122,6236,-1524,-1641,3915,False,False
4.171,-4545,-4629,7163,-1587,-1887,3589,False,False
4.174,-2981,-6044,7789,-1311,-1806,3922,False,False
4.176,-1748,-7652,8535,-1352,-1480,4146,False,False
4.258,-777,-9188,9718,-853,-381,5526,False,False
4.261,481,-10275,10750,-716,494,6694,False,False
4.304,501,-10926,11015,-980,1194,7570,False,False
4.306,125,-10796,11446,-1760,1466,8129,False,False
4.308,2129,-11354,9517,1054,1733,10130,False,False
4.311,3156,-10880,8540,3097,2806,11632,False,False
4.349,3311,-8256,6757,4559,3786,12568,False,False
4.351,2730,-5758,5429,5653,4607,13994,False,False
4.393,776,-4730,4809,5039,3762,12912,False,False
4.395,1258,-3244,4007,4384,2907,12400,False,False
4.398,1227,-2366,2905,3886,2278,11532,False,False
4.484,1647,-1963,2128,3794,2061,10666,False,False
4.486,2504,-1514,1327,3536,2003,9923,False,False
4.488,2098,-318,770,3298,2325,9825,False,False
4.491,1728,85,801,3110,1944,9355,False,False
4.528,1077,761,345,2648,1648,8473,False,False
4.531,982,711,350,2389,1306,8048,False,False
4.596,851,581,75,2572,1040,7862,False,False
4.598,726,635,-126,2859,1781,7954,False,False
4.6,576,786,-126,3050,1580,7993,False,False
4.634,476,967,-151,2821,1604,7880,False,False
4.635,75,711,-226,2955,1469,7837,False,False
4.708,-75,811,25,2978,1374,7662,False,False
4.71,-487,681,155,2608,1195,7605,False,False
4.712,-95,736,-51,2600,1183,7521,False,False
4.715,-50,534,-301,2695,961,7463,False,False
4.753,-362,257,-382,2685,1091,7425,False,False
4.756,-151,413,-226,2592,782,7520,False,False
4.798,-176,106,-176,2629,1016,7513,False,False
4.801,80,156,105,2711,1180,7633,False,False
4.803,-201,56,-151,2744,1121,7735,False,False
4.845,-151,-146,75,2741,1082,7639,False,False
4.848,-206,-171,230,3017,1022,7724,False,False
4.933,-56,186,-151,2931,1144,7794,False,False
4.935,-75,-175,-201,3053,1516,7751,False,False
4.937,-25,161,100,2590,1219,7710,False,False
5.023,-301,-251,100,2677,1134,7779,False,False
5.113,0,31,-26,2620,1204,7694,False,False
5.159,400,186,180,2536,1131,7578,False,False
