Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
9.854,1683,52,-771,3749,1317,8402,True,True
9.857,2504,153,-1328,3866,1792,8863,True,True
9.9,3230,937,-2491,3983,2689,9249,True,True
9.903,3655,1542,-3080,3708,3818,9572,True,True
9.905,3099,2297,-4157,3108,5257,9602,True,True
9.989,1997,3254,-4983,2786,6353,9489,True,True
10.037,1377,3581,-5860,2401,6632,9750,True,True
10.042,445,3858,-6811,2397,8000,10602,False,True
10.043,-2204,4891,-8119,1712,7975,10229,False,False
10.045,-6485,5495,-10141,-958,3448,5943,False,False
10.079,-1483,102,-12044,-1641,106,1877,False,False
10.083,-1778,-2307,-11549,-1820,-562,368,False,False
10.125,-3105,-5232,-9290,-2139,-1980,-1715,False,False
10.127,-4844,-8425,-7738,335,-3241,-1352,False,False
10.129,-8266,4236,1652,-12408,-24871,-31478,False,False
10.215,-11393,-13944,8677,28247,-24413,6506,False,False
10.217,1758,2826,2028,309,-7390,13465,False,False
10.22,-3280,4870,1215,-6845,11432,2995,False,False
10.222,-5133,-2756,-1503,-5405,8873,1721,False,False
10.259,-1158,-2432,-846,5107,2268,10452,False,False
10.262,-3300,-976,495,1601,-283,10419,False,False
10.35,-2905,-166,2122,543,-1589,9046,False,False
10.352,-2843,-53,1733,231,-1519,8676,False,False
10.355,2401,1567,1032,5227,-5237,13250,False,False
10.394,-7612,3359,5038,3680,-6545,11252,False,False
10.397,-8263,3682,6910,3387,-10031,11358,False,False
10.439,-6836,3858,8237,3669,-10134,12789,False,False
10.442,-4338,2927,10585,2760,-12491,13916,False,False
10.444,3004,3535,10711,3940,-12838,14285,False,False
10.484,6560,4387,10585,4412,-5903,11129,False,False
10.488,2328,8315,13526,6064,-2684,13759,False,False
10.529,-5233,11739,14147,5493,2577,12038,False,False
10.532,-8858,12617,15769,4785,525,11612,False,False
10.535,-7312,13175,15173,2924,1250,10859,False,False
10.574,-5153,13049,14823,1398,1620,9967,False,False
10.577,-4477,13301,14297,451,1938,7234,False,False
10.62,-4683,13275,13846,-1230,2819,4124,False,False
10.623,-4933,12037,12964,-2742,2254,2947,False,False
10.625,-4607,10657,12413,-3578,2147,1842,False,False
10.664,-3631,8848,12750,-4237,2643,1664,False,False
10.667,-4157,7006,11292,-4346,2157,24,False,False
10.709,-2955,4639,9740,-4989,1521,18,False,False
10.712,776,1743,7787,-4349,2443,1120,False,False
10.715,2810,182,5158,-1683,5240,2692,False,False
10.754,19,-225,3661,-1239,6680,3433,False,False
10.757,-1978,358,2679,-3197,5136,2832,False,False
10.8,-1778,207,1902,-4449,3332,3273,False,False
10.802,-2159,-271,876,-4459,2717,3243,False,False
10.805,-1784,-221,375,-5177,1677,3302,False,False
10.844,-1183,-452,205,-6105,1170,3454,False,False
10.847,-25,-930,-126,-6257,903,3527,False,False
10.889,325,-1098,-176,-6058,1061,3724,False,False
10.934,44,-1182,-426,-6034,1587,4248,False,False
10.937,200,-1148,-677,-6076,428,3921,False,False
10.939,1346,-1832,-896,-6124,515,3766,False,False
10.942,2573,-2697,-2059,-5481,662,3494,False,False
10.98,6585,-4124,-4338,-4548,1196,2355,False,False
10.983,9214,-6138,-5810,-4248,1904,1355,False,False
11.025,9114,-8581,-7443,-5363,1158,-1067,False,False
11.027,11618,-9865,-8063,-3682,2540,1197,False,False
11.07,13390,-11682,-8364,-3608,1616,-77,False,False
11.072,15975,-13742,-9396,-3586,1234,-1751,False,False
11.074,18679,-16638,-9140,-2571,3593,-1766,False,False
11.114,16551,-18778,-7162,-1064,8219,288,False,False
11.117,11187,-19257,-4908,700,8625,3221,False,False
11.119,5358,-16886,-1478,2651,5072,5792,False,False
11.16,3016,-15480,475,1440,2807,7316,False,False
11.163,2529,-14649,-76,797,2206,8445,False,False
11.205,3706,-14699,-482,1448,3913,9458,False,False
11.207,3706,-14095,1207,2619,4673,10976,False,False
11.209,1727,-12584,2108,2572,4511,10520,False,False
11.25,1121,-10817,1708,3160,3862,10430,False,False
11.253,2634,-11073,982,4176,4042,11728,False,False
11.294,4312,-10016,1602,3735,5821,17080,False,False
11.299,-2084,-3666,701,7788,9226,15141,False,False
11.302,-6541,-1862,1602,6109,6430,12988,False,False
11.34,-6241,-1257,1302,4490,3049,10311,False,False
11.342,-4407,-171,-301,4824,2700,10156,False,False
11.385,-2599,-523,-1202,5130,2117,11637,False,False
11.388,-2254,-800,-1533,4329,1634,11206,False,False
11.389,-3230,157,-1553,3957,1619,10586,False,False
11.43,-3756,413,-1233,3468,552,9820,False,False
11.432,-3280,-171,-802,2992,-235,8953,False,False
11.475,-2549,-200,-1202,3130,-203,8606,False,False
11.477,-1873,-66,-1347,3137,-31,8453,False,False
11.479,-1678,-758,-1072,2668,-342,8304,False,False
11.52,-952,-649,-902,2377,-109,7970,False,False
11.523,-726,-544,-827,2389,422,7645,False,False
11.564,-607,-850,-576,2674,899,7537,False,False
11.568,-376,-1056,-507,3025,1277,7644,False,False
11.571,-501,-674,55,3275,1446,7761,False,False
11.609,-571,-473,200,3568,1728,7642,False,False
11.611,-871,-376,751,3315,1646,7677,False,False
11.655,-601,-66,676,3298,1450,7191,False,False
11.657,-576,434,350,3669,2115,7768,False,False
11.66,-306,-221,876,3099,1552,7504,False,False
11.7,-181,31,294,3238,1940,7603,False,False
11.702,-50,6,431,3103,1942,7629,False,False
11.744,-276,6,525,3100,1852,7753,False,False
11.746,25,-196,550,2856,1808,7743,False,False
11.749,55,-95,250,2614,1720,7723,False,False
11.789,50,-242,406,2721,1520,7471,False,False
11.792,306,-91,225,3160,1807,8162,False,False
11.835,-95,-250,150,3174,2116,7903,False,False
