Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
24.721,-50,-578,-76,2812,4129,6445,True,True
24.723,-276,-650,-426,2668,3800,6221,True,True
24.726,476,-1078,-577,2883,3832,6329,True,True
24.728,1503,-1305,-602,2753,5248,7096,True,True
24.765,2680,-1149,-2180,-692,6055,12133,True,True
24.768,5059,-1183,-2600,-1403,8439,13554,True,True
24.811,7082,-1632,-3707,-941,11679,11555,True,True
24.814,7489,-1930,-5811,1495,11772,10211,True,True
24.816,5986,-96,-7239,2986,8885,12478,True,True
24.9,300,4489,-7490,2963,10036,11991,True,True
24.905,-4383,7205,-7790,1872,9368,8179,False,True
24.907,-5090,7309,-7464,1081,5584,5751,False,False
24.91,-2104,5844,-6137,-215,3609,5481,False,False
24.991,3025,2877,-2480,-1125,1816,4712,False,False
24.993,4132,1554,-1353,-677,1956,4016,False,False
24.996,4533,1592,-76,-74,1902,3085,False,False
25.08,7714,-675,4519,1316,-231,1054,False,False
25.083,9843,-1733,4358,1826,-211,-96,False,False
25.126,9618,-2211,6041,2100,-400,-630,False,False
25.129,9918,-3143,7814,2627,1263,-264,False,False
25.133,8766,-5108,8165,4554,4642,-417,False,False
25.171,5360,-3546,6912,9622,8470,1793,False,False
25.173,1283,916,5385,8483,8579,1527,False,False
25.26,-551,2528,4458,6216,9066,2295,False,False
25.264,-2129,2868,3501,5501,9606,1732,False,False
25.266,-1278,-625,1948,4542,8907,1289,False,False
25.268,851,-3370,1653,5169,6640,1436,False,False
25.305,1622,-3714,-1528,6624,8439,2025,False,False
25.311,-2104,-1603,-3106,7395,9454,792,False,False
25.351,-5786,463,-3983,7567,8840,303,False,False
25.353,-8171,1030,-4840,8067,7310,116,False,False
25.356,-8967,1642,-5786,7599,6823,1003,False,False
25.441,-9969,2448,-5962,6634,6258,1317,False,False
25.485,-10790,3053,-6443,6208,5816,1696,False,False
25.487,-11566,3464,-6312,5815,5163,2021,False,False
25.49,-11602,3410,-5900,4915,4487,2260,False,False
25.531,-9393,2070,-4303,500,854,1135,False,False
25.621,-6162,257,-4058,377,340,1822,False,False
25.623,-3482,-2438,-2530,1171,1603,3494,False,False
25.626,-2580,-2010,-70,491,2180,6930,False,False
25.628,-5486,207,2454,77,3137,7378,False,False
25.665,-1973,-2942,8365,-2721,1124,8019,False,False
25.668,2735,-4633,8340,-2856,1500,9583,False,False
25.711,5724,-5889,7263,-2466,3191,10710,False,False
25.713,7670,-5868,6437,-298,4738,11384,False,False
25.716,6843,-5032,6236,1512,6554,10039,False,False
25.801,4684,-3420,5866,3764,7514,9721,False,False
25.803,2529,-2035,5134,4514,8347,9778,False,False
25.805,1127,-1128,3306,4234,8509,9708,False,False
25.808,200,5,2304,3415,8720,9490,False,False
25.848,-426,408,2710,2431,5302,7920,False,False
25.98,275,160,3161,1694,4217,6581,False,False
25.983,757,-121,1928,1229,3707,6457,False,False
25.985,1227,-142,570,2193,3860,6616,False,False
25.988,1592,-222,-126,3501,4981,6911,False,False
26.028,901,786,-777,3021,3608,5715,False,False
26.03,1263,710,-902,3224,4066,5821,False,False
26.16,601,584,-546,3644,4431,6063,False,False
26.206,-326,1139,-526,3743,4470,6166,False,False
26.21,-977,962,-401,3422,4098,6096,False,False
26.212,-1002,1273,-120,3015,3683,5895,False,False
26.215,-231,-49,-326,3566,4478,6451,False,False
26.25,-195,110,-14,2986,3798,6836,False,False
26.253,-70,-117,-432,3065,3931,6449,False,False
26.34,-120,-121,-326,3215,3906,6455,False,False
26.342,-451,-45,-457,3177,4141,6500,False,False
26.345,-201,-16,30,2835,3764,6473,False,False
26.349,111,-507,-176,3064,4063,6466,False,False
26.385,50,-373,-332,3091,4048,6459,False,False
26.388,225,-373,-170,3160,4125,6540,False,False
26.431,150,-423,-482,3152,4281,6612,False,False
26.433,-125,-423,-407,3074,4212,6606,False,False
26.436,-100,-192,-251,3144,4307,6549,False,False
26.565,-256,-192,-70,3041,4194,6497,False,False
26.57,-125,-297,186,3166,4206,6453,False,False
26.575,-457,139,-145,3227,4319,6610,False,False
26.578,-777,30,-251,3205,4253,6618,False,False
26.613,-395,484,150,2866,3561,6576,False,False
26.616,156,-24,150,2855,3834,6546,False,False
26.701,576,-171,155,2881,3743,6513,False,False
26.705,726,-222,-201,2966,3949,6543,False,False
