Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
39.615,534,199,257,2839,500,7570,True,True
39.617,816,-139,25,2820,990,7736,True,True
39.619,355,-81,25,2878,1271,7807,True,True
39.66,-772,92,230,2914,981,7751,True,True
39.663,-772,-131,178,2826,585,7620,True,True
39.705,-29,-7,152,2775,362,7518,True,True
39.707,688,117,101,2839,564,7496,True,True
39.71,534,100,101,2941,1096,7798,True,True
39.75,125,-181,25,2907,1238,7858,True,True
39.752,-951,-139,25,2926,857,7758,True,True
39.795,-669,92,203,2789,378,7526,True,True
39.797,278,92,154,2734,372,7456,False,True
39.8,534,-213,152,2798,895,7688,False,False
39.84,253,-164,103,2865,1249,7965,False,False
39.843,-772,-65,50,2992,1039,7973,False,False
39.885,-1207,92,-104,2978,706,7873,False,False
39.888,-157,43,-51,2933,550,7815,False,False
39.89,432,241,-256,2960,818,8136,False,False
39.93,73,415,-281,3013,1181,8471,False,False
39.933,-541,382,-560,2735,1096,8678,False,False
39.975,-900,456,-790,2517,904,8817,False,False
39.977,-1438,737,-1249,2439,709,8842,False,False
39.981,-1156,910,-1478,2352,769,8758,False,False
40.02,-1617,886,-1656,2266,740,8830,False,False
40.022,-2283,1274,-2040,2163,568,8922,False,False
40.065,-2078,1233,-2191,2279,488,8917,False,False
40.11,-2539,1439,-2653,2230,387,9155,False,False
40.112,-2257,1506,-2676,1984,485,9135,False,False
40.114,-2539,1406,-3261,1772,381,9004,False,False
40.117,-1950,1150,-3645,1580,-158,8743,False,False
40.2,-1028,836,-3823,1182,-15,7993,False,False
40.203,-1002,1001,-3616,1493,763,8356,False,False
40.205,-1463,415,-4460,1672,1495,8777,False,False
40.208,-2001,-189,-4916,2240,1051,8788,False,False
40.245,3198,1224,-4687,3114,-467,7969,False,False
40.247,7705,1084,-4254,3187,523,7194,False,False
40.29,11930,1390,-4458,3341,1363,7295,False,False
40.292,14901,1654,-4687,3558,2577,7794,False,False
40.295,17565,2324,-4689,3736,2681,7334,False,False
40.335,20458,3299,-4739,2847,3287,5803,False,False
40.337,21380,3787,-4714,1675,4351,4348,False,False
40.381,22558,3489,-4865,710,5540,3172,False,False
40.382,22533,2861,-5785,-158,6575,2550,False,False
40.385,21893,2969,-6370,-740,6896,2443,False,False
40.425,19639,3026,-6802,-1617,7369,3453,False,False
40.43,17462,2423,-7261,-1816,7165,2615,False,False
40.47,15797,2589,-7643,-1739,6251,1411,False,False
40.515,14824,2423,-7363,-2792,6331,1049,False,False
40.518,14107,1828,-7338,-3816,6409,1041,False,False
40.52,13928,1357,-7184,-3598,6418,1887,False,False
40.523,13083,1431,-7287,-2771,6755,2167,False,False
40.56,11546,2448,-7415,-2713,7970,1435,False,False
40.562,10292,3093,-7210,-2710,8530,1418,False,False
40.605,8909,4134,-7032,-1907,8699,1489,False,False
40.607,6092,5217,-6804,-2501,7451,1870,False,False
40.61,4862,6515,-5451,-2194,5326,1220,False,False
40.65,4606,7341,-4230,-1889,5381,404,False,False
40.652,4273,7754,-3236,-2059,4939,-1083,False,False
40.695,4504,7705,-2395,-1607,4933,-2052,False,False
40.697,4273,8094,-1120,-832,5742,-2024,False,False
40.7,2404,8449,-255,-202,6017,-2701,False,False
40.74,-1488,7037,280,310,3225,-3371,False,False
40.743,10495,1298,1859,-1244,6641,-6517,False,False
40.785,-593,2424,863,-794,8085,-9064,False,False
40.787,-362,2778,2448,-1017,7989,-6964,False,False
40.83,-797,1208,1729,-1055,7716,-6520,False,False
40.832,-1745,407,1834,-1412,8134,-6654,False,False
