Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
27.436,-4484,-5133,-1078,2826,-67,58,True,True
27.438,-4879,-5759,-1002,3474,-63,151,True,True
27.48,-4678,-6220,-782,4169,-1420,4053,True,True
27.482,-5185,-8063,-1183,4542,-1096,-35,True,True
27.485,-3457,-9994,-1278,5252,-1677,-105,True,True
27.615,-1233,-11573,-1128,6524,-1825,-103,False,True
27.618,1121,-13147,-496,8560,-1830,1206,False,False
27.62,2905,-14331,25,10145,-1630,2667,False,False
27.622,4408,-14553,595,12276,-1825,4561,False,False
27.661,4834,-10170,4057,15436,-91,929,False,False
27.663,10911,-14167,5485,17922,1189,5258,False,False
27.751,8441,-13151,6882,16916,621,5537,False,False
27.753,5485,-11707,7038,15501,-644,2980,False,False
27.756,5360,-11237,6462,15686,-319,2822,False,False
27.758,6762,-11052,6592,15444,1134,5711,False,False
27.795,-1804,-6766,5710,13799,2148,8316,False,False
27.799,-5341,-4403,4533,11603,2018,6687,False,False
27.84,-6537,-3748,3155,11033,1584,6463,False,False
27.844,-6613,-2916,3231,11387,610,5884,False,False
27.846,-7108,-1153,3957,10556,-135,5220,False,False
27.93,-6863,-398,3706,9010,240,3923,False,False
27.976,-4934,307,1352,7557,-670,3112,False,False
27.979,-3457,1315,25,7939,-1487,2793,False,False
28.021,-2330,1974,400,8607,-1604,2065,False,False
28.024,250,4060,-1303,9310,-1482,1835,False,False
28.027,5836,2499,-2079,8977,-1015,2311,False,False
28.029,7650,1764,-2981,9510,-662,2512,False,False
28.155,8466,1819,-4885,10780,563,2526,False,False
28.157,8916,2322,-6262,11516,1009,3020,False,False
28.16,8711,1521,-7094,11560,1690,2742,False,False
28.242,-2655,9526,-7640,14856,2366,3265,False,False
28.243,-3838,10668,-6989,14615,1598,3081,False,False
28.29,-3988,10433,-7200,14678,879,2986,False,False
28.292,-3162,9828,-7150,14535,879,2581,False,False
28.294,-2705,10307,-6287,14168,1401,2232,False,False
28.335,-3727,11919,-3852,10361,-174,1242,False,False
28.337,-3281,11566,-3758,9464,-179,637,False,False
28.38,-2730,11037,-3106,9177,-596,347,False,False
28.382,-3365,13279,-3081,7404,-336,246,False,False
28.471,-3457,11272,-1322,5743,-359,881,False,False
28.473,-2886,10105,-1178,4672,-915,892,False,False
28.475,-2705,9602,-752,3893,-550,703,False,False
28.477,-2049,8015,381,2789,-455,1108,False,False
28.515,-2040,5017,1452,481,-167,2042,False,False
28.518,-1453,5093,1296,1026,175,2667,False,False
28.56,-1879,2948,1647,918,605,3621,False,False
28.562,-1077,1390,1753,1018,315,3904,False,False
28.565,325,563,1221,1452,-70,4722,False,False
28.65,1452,-91,781,1734,73,5445,False,False
28.652,1427,-700,0,1394,536,5169,False,False
28.741,1071,211,150,1973,1483,5531,False,False
28.742,751,484,225,2178,2109,6610,False,False
28.745,150,-200,69,2100,1867,7081,False,False
28.747,250,-549,-151,1924,1568,6942,False,False
28.83,-1052,30,-276,2851,1732,7734,False,False
28.832,-1047,740,-176,2433,1529,7721,False,False
28.835,-1328,307,-201,1763,1597,7853,False,False
28.837,-896,81,-451,1759,1529,7720,False,False
28.876,-1002,160,-276,2401,1250,7970,False,False
28.92,-827,467,-270,2362,1030,8049,False,False
28.923,-451,-200,-557,2265,1192,8038,False,False
28.925,-50,-192,-577,2242,1210,7941,False,False
28.929,175,-247,-351,2280,1214,7771,False,False
29.01,131,-402,-401,2315,1242,7742,False,False
29.012,-251,-96,-321,2227,1169,7858,False,False
29.015,-226,-66,-451,2336,1276,7994,False,False
29.017,-201,-221,-476,2456,1384,8044,False,False
29.056,-25,-96,-376,2281,1122,8050,False,False
29.058,-56,-221,-326,2259,1245,7949,False,False
29.101,125,-45,-70,2368,1387,8077,False,False
29.103,-331,81,-276,2360,1242,8055,False,False
29.235,-326,-150,-51,2324,1112,7947,False,False
29.238,-95,106,-332,2216,1165,8023,False,False
29.24,-75,-45,-151,2176,1340,8128,False,False
29.243,-170,236,25,2382,1255,8033,False,False
29.28,5,-70,-251,2558,1370,7791,False,False
29.283,-145,282,50,2269,1433,7905,False,False
29.371,-426,156,-181,2229,1324,7863,False,False
29.373,-432,186,50,2199,1098,7843,False,False
29.375,105,211,-76,2203,1131,7770,False,False
29.378,150,106,-126,2207,1255,7912,False,False
29.415,-181,85,-151,2176,1123,7906,False,False
