Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
7.118,-464,143,178,3227,2339,7191,True,True
7.12,535,391,76,3103,2636,7162,True,True
7.166,509,449,50,3034,3045,7383,True,True
7.169,74,449,0,2660,3025,7588,True,True
7.172,48,1036,-713,1801,3860,10073,True,True
7.175,-80,1830,-1096,1742,4128,10631,True,True
7.215,-336,3376,-1783,1628,3919,10549,True,True
7.217,-387,3988,-2523,1532,3949,10480,True,True
7.264,-976,4806,-2855,1269,4032,10703,True,True
7.266,-1616,5451,-3441,1184,3920,10800,True,True
7.269,-2333,6295,-3362,1407,4270,10770,True,True
7.313,-3793,6957,-4156,1338,3615,10435,True,True
7.315,-4280,7684,-3925,1223,3329,9500,False,True
7.361,-4126,7907,-4129,1237,3477,9463,False,False
7.363,-4535,8106,-4153,1486,3030,9317,False,False
7.366,-4561,8230,-4180,1127,2685,8804,False,False
7.409,-5253,8006,-4154,736,1892,8095,False,False
7.411,-5022,7403,-3645,521,643,6496,False,False
7.458,-4356,6857,-3082,132,979,6468,False,False
7.46,-4356,6212,-3619,195,1514,7254,False,False
7.463,-5586,5684,-3261,136,1394,7409,False,False
7.507,-4920,5451,-3134,-290,35,6838,False,False
7.51,-3921,5261,-3212,-1009,-14,6340,False,False
7.556,-3665,4732,-3110,-826,182,6508,False,False
7.559,-4536,4335,-2957,-1256,365,6427,False,False
7.561,-5355,3335,-2727,-1283,-453,5601,False,False
7.605,-5099,2715,-2065,-1617,-1649,5436,False,False
7.657,-3921,2376,-2269,-1858,-2075,5887,False,False
7.703,-3614,2128,-1861,-1619,-2532,5825,False,False
7.712,-2615,1880,-1299,-2059,-2370,5666,False,False
7.717,-1181,962,-533,-3376,-2682,4754,False,False
7.75,868,-452,-153,-3279,-2547,5037,False,False
7.754,3045,-849,-104,-3529,-3215,4897,False,False
7.799,6118,-940,26,-3685,-3237,5510,False,False
7.802,8192,-1742,586,-3974,-2638,5119,False,False
7.805,10394,-2511,663,-4283,-2352,5506,False,False
7.849,13826,-2925,1530,-4601,-2388,5214,False,False
7.851,16669,-4098,1631,-4982,-2116,4502,False,False
7.897,19102,-4619,2140,-4770,-1251,3203,False,False
7.899,20459,-5595,3544,-2768,398,3208,False,False
7.902,19256,-6545,3465,-2210,2504,3167,False,False
7.946,17744,-6728,2928,937,5812,3581,False,False
7.948,14646,-6050,3161,2502,9080,5472,False,False
8.043,8218,-5239,2853,2411,11479,7971,False,False
8.045,2046,-4156,3056,1326,9855,10108,False,False
8.048,-1258,-2263,2854,-1016,7792,8525,False,False
8.141,-1130,-229,126,-624,6363,7360,False,False
8.144,-2385,350,382,-587,5265,7260,False,False
8.146,-1923,391,127,-845,5144,6763,False,False
8.149,-873,292,-357,-745,5449,6683,False,False
8.19,-2436,987,-996,243,5914,6572,False,False
8.193,-3255,1210,-1122,178,5720,6281,False,False
8.255,-3665,1103,-1453,537,5387,5898,False,False
8.257,-3332,1160,-2116,1043,5256,4910,False,False
8.258,-4228,1185,-2115,1474,5501,5139,False,False
8.295,-8531,1540,-1708,637,4336,4813,False,False
8.296,-9837,830,-585,-418,2809,4828,False,False
8.336,-9171,218,-433,-427,1249,4634,False,False
8.339,-7762,466,-26,88,-265,5323,False,False
8.341,-6456,-6,1427,-232,286,5500,False,False
8.384,-5919,-750,1987,-1161,1050,5760,False,False
8.389,-3844,-1551,2371,-1231,674,6532,False,False
8.434,-2461,-1891,2727,-691,1220,7202,False,False
8.436,-1796,-2660,2752,-778,2189,7419,False,False
8.44,-2564,-3238,3134,-1126,1577,7518,False,False
8.482,-2282,-4007,3694,-1345,-653,6789,False,False
8.484,561,-3850,3797,-1058,-464,6479,False,False
8.531,3480,-4528,3975,-149,1310,7084,False,False
8.533,3582,-4198,4308,997,2638,8200,False,False
8.536,3326,-4413,4460,489,2190,8762,False,False
8.58,3582,-4512,4766,-19,987,8439,False,False
8.582,5503,-4396,4612,539,2203,7779,False,False
8.628,5862,-4346,4257,1395,5281,8348,False,False
8.631,2814,-4305,3643,2234,6444,9443,False,False
8.633,-1591,-3850,3720,1561,4600,9507,False,False
8.726,-925,-3652,3338,1777,1727,8789,False,False
8.728,2046,-3081,3262,1858,2269,8448,False,False
8.73,2405,-2751,2803,2219,3846,8889,False,False
8.774,1303,-2742,2803,2389,4121,9118,False,False
8.779,996,-1784,2421,2399,2806,7848,False,False
8.781,1380,-1568,2293,2651,3596,8252,False,False
8.824,945,-1576,2166,3017,3478,8632,False,False
8.827,919,-1047,1987,2821,2915,8411,False,False
8.829,1739,-948,2039,2750,2620,7727,False,False
8.873,2635,-675,1656,2885,3352,7657,False,False
8.876,2020,-477,1299,2942,3640,8087,False,False
8.922,1278,-179,1248,2990,3262,8438,False,False
8.925,1098,126,1070,2891,3035,7840,False,False
8.926,791,143,1019,3044,3074,7599,False,False
8.97,689,19,942,3053,3253,7432,False,False
8.973,509,19,764,2985,3083,7892,False,False
9.019,381,242,637,3183,3111,7866,False,False
9.023,23,61,356,3156,2975,7698,False,False
9.025,407,416,485,2960,2824,7244,False,False
9.067,23,94,75,2947,3011,7058,False,False
9.069,-566,-38,75,3134,2956,7279,False,False
