Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
15.304,-336,813,24,1916,2797,8750,True,True
15.306,-746,962,127,1846,2782,8455,True,True
15.309,-515,871,356,1966,2519,8836,True,True
15.353,-669,1599,254,2117,2833,9264,True,True
15.355,-950,2301,-26,2367,3328,10133,True,True
15.402,-1744,3078,-25,2759,3563,10481,True,True
15.404,-1642,3591,-331,3054,3185,9908,True,True
15.406,-1411,4261,-612,2963,2603,9501,True,True
15.45,-1463,5551,-1249,3664,4676,10328,True,True
15.453,-3844,6096,-1735,3959,4915,10826,True,True
15.499,-5765,6559,-1504,3511,3722,10399,False,True
15.502,-5406,7510,-2065,3141,3185,10520,False,False
15.504,-6303,8304,-3033,3218,4002,10446,False,False
15.548,-9248,8874,-2778,3028,2772,9772,False,False
15.551,-10093,9346,-2778,2345,1219,8898,False,False
15.598,-9171,9874,-3262,1762,-67,8374,False,False
15.6,-6815,9991,-3237,1114,-799,8168,False,False
15.602,-4869,9784,-3363,562,-808,8028,False,False
15.645,-4510,9767,-4027,-25,-641,7082,False,False
15.65,-4920,9271,-3772,-925,-1497,5859,False,False
15.694,-4305,8246,-4028,-1565,-1750,4995,False,False
15.697,-3332,7775,-4004,-1982,-2206,4655,False,False
15.701,-3486,7163,-3721,-2446,-2392,4557,False,False
15.743,-3153,6096,-3237,-3007,-2300,4146,False,False
15.745,-3435,5005,-2905,-3271,-2219,3329,False,False
15.792,-3153,4211,-2778,-2646,-2150,3226,False,False
15.794,-1949,3765,-2880,-3501,-2203,5406,False,False
15.84,-1207,2392,-2294,-3419,-2981,4073,False,False
15.842,-1770,1912,-1733,-3625,-3278,4115,False,False
15.845,-285,1490,-1300,-3612,-3642,4451,False,False
15.85,689,780,-791,-3515,-3351,4565,False,False
15.889,893,714,-510,-3632,-3033,4504,False,False
15.891,817,110,-101,-3592,-3193,4180,False,False
15.938,1559,-328,-26,-3544,-4028,3693,False,False
15.94,3839,-767,151,-3634,-4271,3799,False,False
15.942,5580,-1072,944,-3901,-2977,4730,False,False
15.986,4658,-1717,713,-3645,-1279,5033,False,False
15.988,4197,-2139,1198,-3480,-2377,4742,False,False
16.035,6118,-3065,1427,-3112,-4102,4122,False,False
16.037,10932,-2818,1350,-3835,-4573,3825,False,False
16.039,15440,-3826,1936,-3790,-3079,3190,False,False
16.083,17847,-4917,1834,-2872,515,5211,False,False
16.086,15926,-4595,1656,-1575,1009,6078,False,False
16.133,15593,-4959,2778,-2216,1230,6297,False,False
16.136,16720,-5240,3160,-2216,-130,5732,False,False
16.137,19204,-5909,3236,-3327,301,5103,False,False
16.182,22585,-6058,4588,-1683,3333,5361,False,False
16.184,21945,-5760,4179,-581,6625,3762,False,False
16.231,22687,-5934,5224,-641,7964,3806,False,False
16.234,18794,-6364,5428,312,9970,3137,False,False
16.236,14005,-5909,5888,996,12852,4230,False,False
16.279,4889,-4074,3720,1607,14626,7372,False,False
16.283,-413,-1801,2855,1737,12258,7282,False,False
16.337,-2052,-775,1732,367,10183,6471,False,False
16.338,-2769,449,866,-82,8855,5743,False,False
16.339,-2513,763,280,-126,8042,4828,False,False
16.378,-3358,1160,-204,-92,7814,4574,False,False
16.38,-4126,1168,-436,-330,7508,4367,False,False
16.427,-5022,1267,-486,-302,6971,3920,False,False
16.473,-4510,1110,-587,-8,6375,3848,False,False
16.475,-3895,780,-636,347,6165,3871,False,False
16.478,-3819,1036,-867,738,6230,4521,False,False
16.481,-4382,1226,-612,610,6138,4271,False,False
16.522,-6687,1383,-179,452,5238,4928,False,False
16.524,-9094,1507,406,479,4721,4880,False,False
16.571,-9325,1681,1069,142,3982,4620,False,False
16.574,-8531,1359,1197,-589,3805,4104,False,False
16.576,-6380,490,1044,-262,4676,5372,False,False
16.62,-9120,259,1401,343,5558,6688,False,False
16.622,-12167,36,2804,-145,4106,6428,False,False
16.669,-12961,-485,3211,-504,1877,6335,False,False
16.672,-10708,-750,3389,-392,242,6175,False,False
16.674,-5458,-1147,3492,-331,198,5324,False,False
16.718,-1437,-2015,2421,-397,2969,8005,False,False
16.72,-2615,-1998,3033,-71,2792,7656,False,False
16.767,-3511,-1759,3413,-130,1554,7521,False,False
16.77,-1821,-1916,3389,-164,1072,8037,False,False
16.772,-361,-2040,3237,-79,1907,8350,False,False
16.817,-285,-2197,2701,92,3132,8845,False,False
16.819,-2103,-2387,2854,365,2130,8276,False,False
16.865,-1642,-2337,2854,136,1169,7986,False,False
16.868,-618,-2173,2701,263,1147,8062,False,False
16.87,253,-2561,2421,291,1989,8461,False,False
16.912,-3,-2553,2038,956,2423,8781,False,False
16.916,-515,-2734,1911,1156,1909,8427,False,False
16.961,-797,-2585,1578,982,1392,8437,False,False
16.968,-54,-2742,2041,1138,1905,8473,False,False
16.97,-157,-2561,1427,1428,2404,8718,False,False
17.009,-182,-2585,1121,1670,1762,8366,False,False
17.012,432,-2337,917,1803,1283,8377,False,False
17.058,842,-2271,916,2181,1884,8707,False,False
17.061,919,-1767,637,2205,2194,8663,False,False
17.064,304,-1329,662,2319,2196,8712,False,False
17.107,356,-1403,739,2465,1707,8426,False,False
17.109,970,-1122,509,2513,1686,8147,False,False
17.205,1150,-973,560,2652,1906,8020,False,False
17.207,919,-824,714,2603,2077,8068,False,False
17.209,689,-1006,484,2616,2035,7983,False,False
17.254,151,-295,305,2627,1792,7452,False,False
17.256,663,-271,151,2762,1956,7715,False,False
