Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
5.605,100,-700,1146,994,2137,8656,True,True
5.607,-566,-502,1530,1450,2660,9376,True,True
5.652,-1155,267,1275,1709,2429,8963,True,True
5.654,-950,664,1274,2089,2690,9419,True,True
5.701,-1027,1606,1044,2722,3405,10483,True,True
5.703,-1821,2500,583,3629,3935,11480,True,True
5.705,-2794,3657,637,4285,4698,12368,True,True
5.749,-3793,5997,-485,5856,5140,12581,True,True
5.752,-4280,7403,-892,5002,3916,10537,True,True
5.799,-3870,8403,-1581,4090,3042,10305,True,True
5.803,-3793,9337,-1554,4002,3254,10858,True,True
5.805,-5202,9866,-2116,3930,3324,10958,False,True
5.851,-5406,10958,-2447,3215,1779,9882,False,False
5.853,-4203,11132,-3059,2593,1190,8921,False,False
5.895,-4049,10801,-3825,1903,980,7994,False,False
5.9,-4152,10859,-3772,1393,491,7471,False,False
5.902,-5022,10115,-3567,910,-94,6228,False,False
5.943,-4638,8742,-3645,-228,-787,4824,False,False
5.948,-4587,7857,-3364,-739,-1256,4323,False,False
5.993,-3844,6716,-3313,-1091,-1212,4328,False,False
5.995,-3588,5518,-2931,-1620,-1709,3782,False,False
6.0,-3383,4814,-2753,-1801,-1534,3533,False,False
6.042,-1796,3037,-2320,-2462,-1836,3644,False,False
6.044,-1463,2284,-2423,-2705,-1746,4049,False,False
6.09,-1463,1557,-1860,-2789,-1557,4541,False,False
6.092,-1411,813,-1631,-2811,-1841,4918,False,False
6.139,-285,292,-1479,-2816,-2542,5125,False,False
6.141,1995,93,-1020,-2749,-3021,5674,False,False
6.144,2712,-155,-152,-2967,-2278,5975,False,False
6.149,3480,-527,-77,-3197,-2024,6023,False,False
6.188,5221,-750,178,-3413,-2632,5749,False,False
6.19,8141,-1353,740,-3443,-2108,5636,False,False
6.237,10804,-1527,635,-3623,-1973,5845,False,False
6.239,12443,-1891,382,-3510,-777,5924,False,False
6.241,13698,-2717,1046,-3682,-729,6318,False,False
6.285,14953,-2933,942,-4012,-469,5822,False,False
6.287,15363,-3751,917,-4102,-764,4314,False,False
6.334,16951,-4619,1911,-3615,-753,3555,False,False
6.336,18871,-5496,2421,-2252,920,4041,False,False
6.339,18820,-5720,2623,764,3955,3914,False,False
6.382,16464,-6380,4306,-103,6491,4392,False,False
6.431,13801,-5760,4511,405,9042,4440,False,False
6.433,9524,-5215,4078,146,10743,5835,False,False
6.436,4760,-4760,3798,-75,10795,6184,False,False
6.438,1790,-4446,3211,138,10046,6782,False,False
6.48,202,-2833,1605,447,8235,6851,False,False
6.483,23,-2089,1530,48,7465,6524,False,False
6.528,100,-1767,866,-132,7121,6271,False,False
6.532,-489,-1271,355,-126,6984,6036,False,False
6.534,-746,-461,229,-94,6808,5932,False,False
6.578,-720,-105,-231,245,6648,5937,False,False
6.582,-1027,217,-179,196,6593,5758,False,False
6.627,-1591,342,-536,248,6427,5425,False,False
6.629,-1847,738,-689,427,6221,5210,False,False
6.634,-1565,1135,-867,683,6063,4894,False,False
6.675,-2692,1499,-1147,1024,6411,5160,False,False
6.677,-3896,1780,-1249,795,6355,5487,False,False
6.774,-4971,2003,-1275,532,6382,5289,False,False
6.78,-5432,2095,-1147,339,5467,5215,False,False
6.784,-5483,2078,-1045,119,4957,4804,False,False
6.789,-7276,1962,-255,53,4893,6036,False,False
6.822,-9709,1011,1169,-1165,2883,5156,False,False
6.824,-7839,689,1121,-714,2541,6337,False,False
6.87,-7839,366,1732,-891,2192,6765,False,False
6.872,-8787,-130,2522,-981,1782,6957,False,False
6.875,-7967,-1072,2752,-1457,1014,5756,False,False
6.919,-3050,-2023,1935,-1176,1207,6716,False,False
6.921,-2333,-2114,2140,-705,2161,7547,False,False
6.969,-3435,-2536,2726,-800,1713,7700,False,False
6.971,-3255,-2685,3007,-416,372,7981,False,False
6.973,-771,-2602,3264,-325,458,6852,False,False
7.016,1405,-2834,2422,231,3318,8337,False,False
7.019,-1514,-3007,2421,141,3206,8678,False,False
7.065,-3102,-3429,2215,77,1481,8081,False,False
7.068,-1719,-3454,2114,212,1008,7520,False,False
7.07,740,-3702,2013,491,1690,7848,False,False
7.114,100,-3677,1605,755,2163,8662,False,False
7.117,-1002,-3652,1732,902,1287,8553,False,False
7.164,-669,-3404,1629,967,1345,8399,False,False
7.166,330,-3173,1605,991,1959,8389,False,False
7.169,100,-3148,1350,1360,2125,9009,False,False
7.309,-182,-2933,1298,1898,1283,9083,False,False
7.407,100,-2585,1223,1844,1457,8672,False,False
7.41,509,-2437,1274,1852,1676,8526,False,False
7.412,663,-1048,891,2495,1619,8298,False,False
7.415,561,-1204,941,2311,1157,8162,False,False
7.455,-3,-378,559,2734,1549,8183,False,False
7.458,304,-411,610,2853,1050,7885,False,False
7.504,765,-328,535,2710,1601,7846,False,False
7.506,740,-155,432,2739,1955,7856,False,False
7.509,100,-303,382,2659,1935,7664,False,False
7.553,23,-23,356,2876,1558,7870,False,False
7.555,432,-47,382,2953,1653,7849,False,False
7.601,509,-237,560,2845,1868,7862,False,False
7.604,125,-55,407,2863,1545,7780,False,False
