Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
42.02,-643,-303,280,2024,2511,8299,True,True
42.022,-1283,-361,357,1850,2482,8852,True,True
42.024,-1616,19,280,1328,2132,9445,True,True
42.069,-1642,714,332,1472,2009,9861,True,True
42.071,-1693,1218,178,1438,2404,10253,True,True
42.167,-2205,1565,50,1410,2229,10625,True,True
42.169,-2282,2202,0,1504,2187,10993,True,True
42.171,-2257,3227,-180,1858,2697,11229,True,True
42.175,-3691,4410,-76,2676,3684,11924,False,True
42.218,-4536,6964,-1071,3109,2403,10696,False,False
42.22,-3767,7907,-1784,3138,3174,11075,False,False
42.264,-3767,8602,-2369,2939,2940,10877,False,False
42.269,-3332,9453,-3315,2412,2217,10526,False,False
42.271,-2820,9817,-3466,2264,1664,10398,False,False
42.312,-3204,10363,-3900,1600,1339,9574,False,False
42.316,-3460,10437,-4409,1087,949,8936,False,False
42.362,-3998,10148,-4511,947,514,8425,False,False
42.373,-4587,10338,-4383,608,10,8083,False,False
42.374,-4766,10214,-4563,50,-643,7437,False,False
42.409,-4356,9519,-4205,-549,-251,6590,False,False
42.412,-4485,8767,-4284,-1050,-1058,5249,False,False
42.458,-4997,8073,-3568,-1652,-1863,4362,False,False
42.461,-5304,7386,-3493,-2057,-2224,4264,False,False
42.463,-5355,6320,-3008,-2256,-2088,3628,False,False
42.507,-4203,4980,-2880,-2751,-2606,3050,False,False
42.509,-3230,4112,-2804,-2799,-2852,3253,False,False
42.556,-2436,3293,-2600,-2964,-3072,3145,False,False
42.558,-1744,1822,-2602,-3096,-3293,3156,False,False
42.561,-489,1259,-2216,-3331,-3250,3342,False,False
42.605,1867,300,-2472,-3655,-3353,3496,False,False
42.607,4274,-345,-1885,-4032,-3819,3677,False,False
42.654,7193,-1420,-2219,-4176,-3896,3741,False,False
42.655,9447,-2238,-1375,-3916,-3972,3704,False,False
42.659,11240,-2933,-994,-3865,-3864,3516,False,False
42.702,15158,-4495,-179,-4066,-4027,3058,False,False
42.705,18820,-5215,254,-3874,-3356,2492,False,False
42.751,22636,-6306,637,-4061,-2484,1584,False,False
42.753,25274,-7720,1095,-3231,-1377,1976,False,False
42.755,26298,-8373,2214,-2196,269,2286,False,False
42.8,25248,-9109,4304,-10064,4087,587,False,False
42.802,23276,-9506,5912,-174,5969,2303,False,False
42.849,19460,-9233,6727,1536,7622,4245,False,False
42.852,17360,-8298,6524,2513,11077,4751,False,False
42.854,13749,-6976,5784,2355,13590,6308,False,False
42.899,6323,-4388,4332,1873,13033,7140,False,False
42.902,2507,-3173,2905,1835,10873,6683,False,False
42.946,484,-2337,2191,989,9075,5892,False,False
42.954,484,-1560,1631,415,8364,5326,False,False
42.956,23,-1246,968,636,8442,5337,False,False
42.994,-1104,-700,611,453,7386,4930,False,False
42.997,-1155,-460,458,443,6967,4592,False,False
43.044,-925,-212,-231,800,6530,4255,False,False
43.047,-745,317,-230,1261,6870,3996,False,False
43.051,-1155,383,-765,1315,7178,3991,False,False
43.092,-2282,937,-1301,1705,7434,3748,False,False
43.094,-3767,1309,-1759,1740,6979,3786,False,False
43.141,-4152,1656,-2014,1975,5964,3655,False,False
43.143,-4100,2028,-2218,2151,5723,3416,False,False
43.146,-4741,2144,-2141,1989,6129,4210,False,False
43.19,-8915,3335,-1606,1526,6735,4731,False,False
43.192,-12065,4087,-1172,1621,6624,4309,False,False
43.239,-14267,4087,-331,1535,5392,4468,False,False
43.241,-15420,4814,151,761,4524,5345,False,False
43.244,-15727,4062,1070,-962,3524,4943,False,False
43.287,-13627,3194,3058,-1484,1519,5500,False,False
43.289,-11169,2417,3643,-1471,1192,5476,False,False
43.336,-8966,2078,3848,-1522,747,6033,False,False
43.338,-7583,1317,4740,-2168,1035,6270,False,False
43.341,-6789,-155,5173,-2512,841,6834,False,False
43.385,-4459,-1271,5606,-1943,-1,7008,False,False
43.387,-1872,-1916,4611,-1634,689,7270,False,False
43.434,-387,-2469,4408,-1014,1585,8364,False,False
43.482,23,-2685,4204,-594,1933,8684,False,False
43.485,970,-2577,3950,-315,1596,8481,False,False
43.533,2584,-2660,3593,-530,3019,9439,False,False
43.535,2866,-2469,3133,513,2678,9437,False,False
43.58,2942,-2263,2777,-449,2012,8266,False,False
43.628,2814,-2585,2445,-329,2674,8931,False,False
43.631,612,-2461,2447,284,2597,9607,False,False
43.633,689,-2444,2089,-31,1707,9115,False,False
43.635,1687,-2437,2115,-58,1894,8698,False,False
43.677,-387,-2469,1809,934,2080,8661,False,False
43.679,-29,-2213,1731,781,1724,8321,False,False
43.726,637,-2114,1656,1195,1875,8126,False,False
43.728,1022,-2015,1425,1543,2828,8298,False,False
43.731,279,-1692,1503,1960,3076,8471,False,False
43.775,279,-1700,1453,1854,2379,8221,False,False
43.777,996,-1395,1095,1896,2485,8109,False,False
43.823,791,-1296,917,1958,2441,8055,False,False
43.826,586,-1320,814,2249,2936,8087,False,False
43.828,-29,-1535,1044,2381,2813,8077,False,False
43.872,-208,-948,1121,2184,2094,7635,False,False
43.875,407,-1031,917,2237,2155,7715,False,False
43.922,714,-1047,739,2389,2721,7827,False,False
43.924,74,-1262,737,2551,3005,7826,False,False
43.927,-387,-956,891,2574,2421,7562,False,False
43.97,-105,-750,586,2328,2138,7558,False,False
43.972,765,-700,432,2697,2321,7790,False,False
