Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
7.897,73,-139,203,2655,2127,7676,True,True
7.901,201,175,0,2292,2569,8353,True,True
7.903,458,340,-255,1995,2622,9006,True,True
7.904,816,613,-586,1984,2713,9522,True,True
7.947,2711,1291,-1352,1591,2704,9884,True,True
7.995,6271,2448,-2319,1305,3574,10535,True,True
8.043,8934,3795,-3669,1335,5630,11233,True,True
8.045,9523,4853,-5376,1148,7894,12268,True,True
8.048,7936,6416,-8559,427,8240,10463,True,True
8.092,7936,7176,-13452,-11,10106,8933,True,True
8.094,6578,7011,-14064,98,9544,7960,False,True
8.141,5682,6589,-14446,27,7526,6112,False,False
8.143,6988,6391,-15235,-634,6447,4276,False,False
8.146,8217,5523,-16407,-1229,6938,4011,False,False
8.189,7961,4085,-16102,-1319,6193,4502,False,False
8.192,7807,3465,-15568,-1237,4988,4286,False,False
8.238,7449,2969,-15185,-1645,4430,3694,False,False
8.241,6809,2118,-14931,-2379,4389,3354,False,False
8.243,6092,1704,-13605,-2997,4085,2950,False,False
8.287,5887,464,-12535,-3053,3670,2836,False,False
8.289,5246,-89,-11976,-3412,3785,3049,False,False
8.336,3505,-428,-10726,-3604,3564,2775,False,False
8.338,2225,-751,-9503,-3872,2647,2346,False,False
8.341,1917,-1271,-8305,-3654,1614,2454,False,False
8.433,1712,-1214,-6600,-3071,1362,3167,False,False
8.482,611,-1478,-4943,-3404,1255,3363,False,False
8.484,-208,-1147,-4027,-4000,281,3203,False,False
8.532,-746,-1123,25,-4947,1110,3622,False,False
8.534,-874,-544,764,-5514,972,3756,False,False
8.536,-1028,-362,2039,-5869,1554,4051,False,False
8.538,-2129,-131,1987,-6901,2221,4066,False,False
8.582,-2949,-56,2471,-7539,1119,4492,False,False
8.584,-2283,-7,3058,-7266,1229,5326,False,False
8.628,-3358,216,3031,-7515,1923,5908,False,False
8.633,-5612,365,3643,-7840,2240,5862,False,False
8.635,-8787,291,4280,-8097,2466,5332,False,False
8.677,-12578,-247,5071,-8496,2432,4564,False,False
8.682,-15036,-1147,5732,-8486,1780,4580,False,False
8.726,-17264,-1338,6496,-8189,412,4985,False,False
8.728,-18109,-1916,6673,-7749,613,4954,False,False
8.733,-16496,-1916,6495,-7537,736,3439,False,False
8.775,-13141,-2643,6444,-7411,-509,4297,False,False
8.777,-12962,-3007,6188,-7419,555,4375,False,False
8.823,-13730,-3602,6854,-6963,749,5802,False,False
8.825,-14985,-3702,7234,-6373,-873,5741,False,False
8.828,-10811,-3354,7260,-5703,-1944,5520,False,False
8.872,-5381,-3602,4738,-3045,3574,5600,False,False
8.874,-9120,-4297,5348,-5839,3040,5886,False,False
8.921,-13551,-5487,6445,-5257,725,5744,False,False
8.923,-10862,-5784,7057,-4855,-2997,5479,False,False
8.926,-3819,-4909,4432,-3056,-2506,6050,False,False
8.969,-1591,-4379,3846,-1942,2913,7746,False,False
8.972,-4741,-4173,4101,-1409,3430,7864,False,False
9.018,-5714,-3652,3694,-1358,1288,8037,False,False
9.02,-3128,-2734,2677,-1796,646,7493,False,False
9.067,-618,-1859,1630,-1713,1195,7294,False,False
9.069,457,-1222,1044,-2129,1190,7420,False,False
9.072,688,-544,740,-2552,1074,7368,False,False
9.075,-259,-552,50,-2682,1453,7597,False,False
9.117,-900,-436,-129,-2235,1385,7512,False,False
9.119,-1284,365,178,-1799,507,7273,False,False
9.165,-618,531,-127,-2240,-560,7171,False,False
9.167,842,1208,-841,-2063,-11,7279,False,False
9.169,1200,1498,-1505,-1903,1074,7512,False,False
9.261,-157,1878,-2194,-1210,1408,7038,False,False
9.265,-772,2275,-2191,-1255,1073,6959,False,False
9.267,-1053,2473,-3058,-1343,342,6967,False,False
9.269,48,2803,-3797,-1105,-231,6774,False,False
9.311,2353,2572,-4637,-2487,711,5438,False,False
9.36,1840,2101,-4459,-3517,363,5381,False,False
9.362,-55,1051,-3693,-3499,-593,5159,False,False
9.365,-541,390,-3414,-2819,-1680,4659,False,False
9.367,1149,-89,-3158,-3178,-2202,5174,False,False
9.408,4658,-404,-3644,-5763,-2551,5963,False,False
9.41,5887,-891,-2598,-5721,-1435,5211,False,False
9.457,5451,-2363,-1427,-5030,-636,4333,False,False
9.506,4837,-3412,-281,-3191,-1332,4951,False,False
9.508,4529,-3230,-50,-4746,-2982,6457,False,False
9.51,7270,-3594,305,-6685,-1961,6835,False,False
9.515,7295,-4421,1273,-5686,774,7258,False,False
9.603,1969,-5388,3948,-2870,-990,5871,False,False
9.605,2455,-5388,4127,-3515,-1737,6121,False,False
9.652,5400,-5660,3694,-4118,-714,6513,False,False
9.654,6015,-6289,4305,-3785,1461,7473,False,False
9.656,1328,-6008,5299,-1181,2686,8995,False,False
9.659,1969,-5577,4789,-2046,1987,8988,False,False
9.701,2532,-5065,4942,-2129,2188,8578,False,False
9.703,1277,-4966,5119,-1280,2986,8816,False,False
9.798,1123,-4421,4916,-562,3334,9281,False,False
9.8,1123,-3999,4305,-348,3355,9423,False,False
9.802,330,-4057,4128,-614,3590,9417,False,False
9.806,-3640,-3652,5069,-859,2829,8939,False,False
9.847,-157,-3082,3999,35,802,8959,False,False
9.85,1917,-2635,3082,-137,2064,8592,False,False
