Time,Ang_X,Ang_Y,Ang_Z,Accel_X,Accel_Y,Accel_Z,Rest,Rest_Shift
31.052,304,43,-153,1431,3045,7550,True,True
31.054,-234,-56,-129,1417,2582,7793,True,True
31.101,-3,-164,178,1312,2247,7940,True,True
31.103,1226,241,-102,1183,2162,8602,True,True
31.105,2558,580,-537,963,2468,8820,True,True
31.149,4376,1299,-841,817,3014,9333,True,True
31.152,6681,2126,-1453,334,3107,9495,True,True
31.198,9190,2944,-2574,-202,3657,9608,True,True
31.2,9523,3696,-2930,-41,5348,9752,True,True
31.203,9216,3358,-3974,-359,6098,6710,True,True
31.247,10753,4325,-6548,-1254,8112,8284,False,True
31.25,10035,4481,-7108,-1636,8940,7991,False,False
31.296,8396,4407,-7846,-1698,9213,7834,False,False
31.298,6937,4382,-9097,-1807,9068,6903,False,False
31.301,7756,4357,-10166,-2248,9235,5776,False,False
31.393,8627,3539,-12283,-2847,9444,5050,False,False
31.395,7014,3018,-12357,-2865,9270,4635,False,False
31.398,6015,2225,-12535,-2935,8465,4825,False,False
31.49,3889,968,-13580,-3683,7005,2860,False,False
31.493,2967,398,-12866,-3637,6179,3017,False,False
31.495,2711,-156,-12357,-3664,4609,2764,False,False
31.498,3684,-222,-12280,-3783,3874,2415,False,False
31.539,2429,-891,-10319,-4714,3853,2552,False,False
31.543,1610,-1131,-9298,-4373,2762,2545,False,False
31.588,1507,-1544,-8077,-3998,2307,2420,False,False
31.637,1661,-1420,-7235,-4418,2403,2308,False,False
31.639,1354,-1288,-6624,-4571,1998,2651,False,False
31.685,816,-1643,-5275,-3643,1404,2777,False,False
31.688,227,-1519,-4000,-3688,1530,2568,False,False
31.69,-208,-1527,-2677,-4479,1832,2895,False,False
31.694,-106,-1247,-1655,-4222,1556,2821,False,False
31.734,560,-982,-636,-4798,1202,3112,False,False
31.736,560,-726,-77,-5179,1811,3993,False,False
31.783,-618,-552,714,-5163,2428,4662,False,False
31.785,-2129,-453,1324,-5385,2060,4817,False,False
31.788,-3486,-337,1961,-5916,1766,5195,False,False
31.881,-4639,291,2597,-6756,1138,5522,False,False
31.883,-6150,365,3387,-6879,986,4905,False,False
31.885,-7763,142,3997,-7779,1355,5540,False,False
31.888,-10606,-81,4738,-7696,2596,5735,False,False
31.929,-20696,-2015,6801,-8571,1255,3272,False,False
31.932,-20388,-2759,7692,-8365,-989,2377,False,False
31.978,-17956,-3602,7490,-8276,-1232,2729,False,False
31.981,-16060,-3925,6905,-8389,-899,3683,False,False
31.983,-15830,-4024,6700,-7499,-164,5141,False,False
32.027,-16624,-4594,7235,-7351,-155,4963,False,False
32.03,-16265,-5140,7642,-6882,-1877,4068,False,False
32.077,-12808,-5793,5757,-6707,-3184,4234,False,False
32.08,-11015,-5495,6653,-5969,-3011,5358,False,False
32.082,-9633,-5165,6292,-5159,-2294,6967,False,False
32.124,-8890,-4693,5474,-3605,-355,8064,False,False
32.126,-7174,-4148,5631,-3700,-333,7007,False,False
32.173,-5817,-4817,6241,-4056,-2045,5550,False,False
32.179,-3793,-4718,5757,-3959,-2196,5581,False,False
32.181,-1156,-4371,4815,-2909,-60,6979,False,False
32.222,-1412,-3280,3592,-1119,1924,8567,False,False
32.224,-1822,-2958,3490,-976,2048,8260,False,False
32.27,-2513,-2792,3058,-1222,1184,7381,False,False
32.272,-592,-1941,2140,-1282,-116,7122,False,False
32.279,1584,-718,1120,-1225,998,7512,False,False
32.319,-55,-205,76,-961,2517,7547,False,False
32.321,-1284,60,-128,-1231,1362,7109,False,False
32.368,-951,630,-561,-1381,148,6994,False,False
32.37,406,1307,-1147,-1180,187,7155,False,False
32.373,1175,2002,-2040,-696,548,7421,False,False
32.416,842,2473,-2803,-1427,887,6936,False,False
32.465,919,2324,-3083,-1955,793,5677,False,False
32.467,1610,2250,-3593,-1349,606,5449,False,False
32.47,1789,2068,-3823,-1967,-282,5573,False,False
32.472,1533,1803,-3797,-3181,-1261,5322,False,False
32.513,2276,1233,-3185,-2437,-1642,5299,False,False
32.516,2942,564,-2982,-1864,-1254,4695,False,False
32.562,3838,464,-2752,-3600,-843,5071,False,False
32.565,3659,-346,-2395,-4133,-1181,5743,False,False
32.567,3147,-1197,-1656,-5255,-421,5476,False,False
32.612,3940,-2412,-741,-3184,-352,5759,False,False
32.615,5912,-2437,-434,-3438,-528,6093,False,False
32.661,7526,-2214,-561,-5596,405,6044,False,False
32.758,7526,-3106,356,-6038,647,6118,False,False
32.761,5631,-3999,2190,-5152,-81,6079,False,False
32.763,5323,-4619,3184,-3442,-1327,7106,False,False
32.765,7142,-4255,3337,-4366,-640,7282,False,False
32.807,2301,-5214,4916,-2852,1226,8114,False,False
32.811,4837,-4892,4125,-2512,2683,9047,False,False
32.855,4760,-4321,4025,-2401,4554,9808,False,False
32.859,1354,-3734,4152,-3037,5617,8657,False,False
32.862,381,-4148,4636,-1829,3694,9470,False,False
32.904,714,-3396,4025,-1820,3053,8830,False,False
32.906,1994,-3330,3311,-1425,3990,9031,False,False
32.953,970,-3710,2928,-1194,4221,8849,False,False
32.955,-720,-3834,3235,-1207,3755,8644,False,False
32.959,-644,-3115,2956,-788,3077,9196,False,False
33.001,355,-3065,2343,-54,3489,8922,False,False
33.004,176,-2561,2087,-235,3311,8514,False,False
